leaveid,employeeid,leavetype,startdate,enddate,days,leave_year,leave_month,leave_quarter,leave_day_of_week,leave_month_name,calculated_days,leave_duration_category,is_sick_leave,is_vacation,is_personal,is_maternity_paternity,total_leave_days,leave_count,avg_leave_duration,sick_leave_count,vacation_count,personal_leave_count,maternity_paternity_count,prev_leave_end,days_since_last_leave,leave_sequence,season,starts_on_weekend,starts_on_monday,starts_on_friday
LEAVE-8014,PNR-2603,Maternity/Paternity,2022-11-05,2022-11-14,10.0,2022,11,4,Saturday,November,10,Long (8-14 days),0,0,0,1,22.0,4,5.5,1,0,0,3,2020-03-07,973.0,3,Fall,1,0,0
LEAVE-8012,PNR-2603,Sick Leave,2025-05-15,2025-05-24,10.0,2025,5,2,Thursday,May,10,Long (8-14 days),1,0,0,0,22.0,4,5.5,1,0,0,3,2022-11-14,913.0,4,Spring,0,0,0
LEAVE-8016,PNR-2604,Maternity/Paternity,2018-05-07,2018-05-16,10.0,2018,5,2,Monday,May,10,Long (8-14 days),0,0,0,1,28.0,5,5.6,0,2,2,1,,,1,Spring,0,1,0
LEAVE-8017,PNR-2604,Vacation,2019-08-08,2019-08-17,10.0,2019,8,3,Thursday,August,10,Long (8-14 days),0,1,0,0,28.0,5,5.6,0,2,2,1,2018-05-16,449.0,2,Summer,0,0,0
LEAVE-8018,PNR-2604,Personal Leave,2022-02-23,2022-02-23,1.0,2022,2,1,Wednesday,February,1,Single Day,0,0,1,0,28.0,5,5.6,0,2,2,1,2019-08-17,921.0,3,Winter,0,0,0
LEAVE-8020,PNR-2604,Personal Leave,2025-01-28,2025-02-01,5.0,2025,1,1,Tuesday,January,5,Medium (4-7 days),0,0,1,0,28.0,5,5.6,0,2,2,1,2022-02-23,1070.0,4,Winter,0,0,0
LEAVE-8019,PNR-2604,Vacation,2025-02-11,2025-02-12,2.0,2025,2,1,Tuesday,February,2,Short (2-3 days),0,1,0,0,28.0,5,5.6,0,2,2,1,2025-02-01,10.0,5,Winter,0,0,0
 LEAVE-8025 ,PNR-2605,Maternity/Paternity,2018-06-04,2018-06-13,10.0,2018,6,2,Monday,June,10,Long (8-14 days),0,0,0,1,28.0,4,7.0,1,1,0,2,,,1,Summer,0,1,0
LEAVE-8025,PNR-2605,Maternity/Paternity,2018-06-04,2018-06-13,10.0,2018,6,2,Monday,June,10,Long (8-14 days),0,0,0,1,28.0,4,7.0,1,1,0,2,2018-06-13,-9.0,2,Summer,0,1,0
LEAVE-8024,PNR-2605,Vacation,2018-06-17,2018-06-19,3.0,2018,6,2,Sunday,June,3,Short (2-3 days),0,1,0,0,28.0,4,7.0,1,1,0,2,2018-06-13,4.0,3,Summer,1,0,0
LEAVE-8023,PNR-2605,Sick Leave,2019-02-13,2019-02-17,5.0,2019,2,1,Wednesday,February,5,Medium (4-7 days),1,0,0,0,28.0,4,7.0,1,1,0,2,2018-06-19,239.0,4,Winter,0,0,0
LEAVE-8027,PNR-2606,Maternity/Paternity,2023-05-12,2023-05-12,1.0,2023,5,2,Friday,May,1,Single Day,0,0,0,1,16.0,4,4.0,1,1,0,2,,,1,Spring,0,0,1
LEAVE-8028,PNR-2606,Vacation,2023-11-16,2023-11-17,2.0,2023,11,4,Thursday,November,2,Short (2-3 days),0,1,0,0,16.0,4,4.0,1,1,0,2,2023-05-12,188.0,2,Fall,0,0,0
 LEAVE-8029 ,PNR-2606,Sick Leave,2024-03-01,2024-03-03,3.0,2024,3,1,Friday,March,3,Short (2-3 days),1,0,0,0,16.0,4,4.0,1,1,0,2,2023-11-17,105.0,3,Spring,0,0,1
LEAVE-8030,PNR-2606,Maternity/Paternity,2025-05-10,2025-05-19,10.0,2025,5,2,Saturday,May,10,Long (8-14 days),0,0,0,1,16.0,4,4.0,1,1,0,2,2024-03-03,433.0,4,Spring,1,0,0
 LEAVE-8033 ,PNR-2607,Personal Leave,2018-12-19,2018-12-23,5.0,2018,12,4,Wednesday,December,5,Medium (4-7 days),0,0,1,0,17.0,5,3.4,1,1,2,0,,,1,Winter,0,0,0
LEAVE-8034,PNR-2607,Vacation,2020-04-19,2020-04-23,5.0,2020,4,2,Sunday,April,5,Medium (4-7 days),0,1,0,0,17.0,5,3.4,1,1,2,0,2018-12-23,483.0,2,Spring,1,0,0
LEAVE-8035,PNR-2607,Unknown,2023-01-01,2023-01-03,3.0,2023,1,1,Sunday,January,3,Short (2-3 days),0,0,0,0,17.0,5,3.4,1,1,2,0,2020-04-23,983.0,3,Winter,1,0,0
LEAVE-8031,PNR-2607,Personal Leave,2023-08-01,2023-08-03,3.0,2023,8,3,Tuesday,August,3,Short (2-3 days),0,0,1,0,17.0,5,3.4,1,1,2,0,2023-01-03,210.0,4,Summer,0,0,0
LEAVE-8032,PNR-2607,Sick Leave,2024-08-09,2024-08-09,1.0,2024,8,3,Friday,August,1,Single Day,1,0,0,0,17.0,5,3.4,1,1,2,0,2023-08-03,372.0,5,Summer,0,0,1
 LEAVE-8040 ,PNR-2608,Maternity/Paternity,2020-09-11,2020-09-15,5.0,2020,9,3,Friday,September,5,Medium (4-7 days),0,0,0,1,14.0,4,3.5,1,1,0,2,,,1,Fall,0,0,1
LEAVE-8036,PNR-2608,Sick Leave,2025-01-09,2025-01-09,1.0,2025,1,1,Thursday,January,1,Single Day,1,0,0,0,14.0,4,3.5,1,1,0,2,2020-09-15,1577.0,2,Winter,0,0,0
LEAVE-8039,PNR-2608,Maternity/Paternity,2025-04-05,2025-04-09,5.0,2025,4,2,Saturday,April,5,Medium (4-7 days),0,0,0,1,14.0,4,3.5,1,1,0,2,2025-01-09,86.0,3,Spring,1,0,0
LEAVE-8038,PNR-2608,Vacation,2025-08-10,2025-08-12,3.0,2025,8,3,Sunday,August,3,Short (2-3 days),0,1,0,0,14.0,4,3.5,1,1,0,2,2025-04-09,123.0,4,Summer,1,0,0
LEAVE-8044,PNR-2609,Maternity/Paternity,2018-07-28,2018-07-28,1.0,2018,7,3,Saturday,July,1,Single Day,0,0,0,1,15.0,5,3.0,0,0,1,4,,,1,Summer,1,0,0
LEAVE-8043,PNR-2609,Maternity/Paternity,2020-12-07,2020-12-08,2.0,2020,12,4,Monday,December,2,Short (2-3 days),0,0,0,1,15.0,5,3.0,0,0,1,4,2018-07-28,863.0,2,Winter,0,1,0
LEAVE-8042,PNR-2609,Maternity/Paternity,2022-04-23,2022-04-27,5.0,2022,4,2,Saturday,April,5,Medium (4-7 days),0,0,0,1,15.0,5,3.0,0,0,1,4,2020-12-08,501.0,3,Spring,1,0,0
LEAVE-8041,PNR-2609,Personal Leave,2025-01-24,2025-01-25,2.0,2025,1,1,Friday,January,2,Short (2-3 days),0,0,1,0,15.0,5,3.0,0,0,1,4,2022-04-27,1003.0,4,Winter,0,0,1
LEAVE-8045,PNR-2609,Maternity/Paternity,2025-08-13,2025-08-17,5.0,2025,8,3,Wednesday,August,5,Medium (4-7 days),0,0,0,1,15.0,5,3.0,0,0,1,4,2025-01-25,200.0,5,Summer,0,0,0
LEAVE-8050,PNR-2610,Maternity/Paternity,2018-11-07,2018-11-11,5.0,2018,11,4,Wednesday,November,5,Medium (4-7 days),0,0,0,1,21.0,4,5.2,0,3,0,1,,,1,Fall,0,0,0
LEAVE-8048,PNR-2610,Vacation,2022-03-17,2022-03-19,3.0,2022,3,1,Thursday,March,3,Short (2-3 days),0,1,0,0,21.0,4,5.2,0,3,0,1,2018-11-11,1222.0,2,Spring,0,0,0
LEAVE-8048,PNR-2610,Vacation,2022-03-17,2022-03-19,3.0,2022,3,1,Thursday,March,3,Short (2-3 days),0,1,0,0,21.0,4,5.2,0,3,0,1,2022-03-19,-2.0,3,Spring,0,0,0
LEAVE-8046,PNR-2610,Vacation,2023-01-29,2023-02-07,10.0,2023,1,1,Sunday,January,10,Long (8-14 days),0,1,0,0,21.0,4,5.2,0,3,0,1,2022-03-19,316.0,4,Winter,1,0,0
LEAVE-8052,PNR-2611,Vacation,2019-06-06,2019-06-06,1.0,2019,6,2,Thursday,June,1,Single Day,0,1,0,0,12.0,4,3.0,0,3,0,1,,,1,Summer,0,0,0
LEAVE-8055,PNR-2611,Vacation,2020-10-06,2020-10-10,5.0,2020,10,4,Tuesday,October,5,Medium (4-7 days),0,1,0,0,12.0,4,3.0,0,3,0,1,2019-06-06,488.0,2,Fall,0,0,0
LEAVE-8051,PNR-2611,Maternity/Paternity,2024-12-15,2024-12-15,1.0,2024,12,4,Sunday,December,1,Single Day,0,0,0,1,12.0,4,3.0,0,3,0,1,2020-10-10,1527.0,3,Winter,1,0,0
LEAVE-8053,PNR-2611,Vacation,2025-08-12,2025-08-16,5.0,2025,8,3,Tuesday,August,5,Medium (4-7 days),0,1,0,0,12.0,4,3.0,0,3,0,1,2024-12-15,240.0,4,Summer,0,0,0
LEAVE-8056,PNR-2612,Vacation,2018-06-04,2018-06-06,3.0,2018,6,2,Monday,June,3,Short (2-3 days),0,1,0,0,16.0,4,4.0,1,3,0,0,,,1,Summer,0,1,0
LEAVE-8058,PNR-2612,Vacation,2020-02-08,2020-02-12,5.0,2020,2,1,Saturday,February,5,Medium (4-7 days),0,1,0,0,16.0,4,4.0,1,3,0,0,2018-06-06,612.0,2,Winter,1,0,0
LEAVE-8057,PNR-2612,Vacation,2020-12-13,2020-12-15,3.0,2020,12,4,Sunday,December,3,Short (2-3 days),0,1,0,0,16.0,4,4.0,1,3,0,0,2020-02-12,305.0,3,Winter,1,0,0
LEAVE-8060,PNR-2612,Sick Leave,2023-10-17,2023-10-21,5.0,2023,10,4,Tuesday,October,5,Medium (4-7 days),1,0,0,0,16.0,4,4.0,1,3,0,0,2020-12-15,1036.0,4,Fall,0,0,0
 LEAVE-8062 ,PNR-2613,Sick Leave,2019-08-20,2019-08-24,5.0,2019,8,3,Tuesday,August,5,Medium (4-7 days),1,0,0,0,20.0,4,5.0,1,1,0,2,,,1,Summer,0,0,0
LEAVE-8063,PNR-2613,Maternity/Paternity,2022-06-18,2022-06-19,2.0,2022,6,2,Saturday,June,2,Short (2-3 days),0,0,0,1,20.0,4,5.0,1,1,0,2,2019-08-24,1029.0,2,Summer,1,0,0
LEAVE-8064,PNR-2613,Vacation,2023-11-20,2023-11-22,3.0,2023,11,4,Monday,November,3,Short (2-3 days),0,1,0,0,20.0,4,5.0,1,1,0,2,2022-06-19,519.0,3,Fall,0,1,0
LEAVE-8061,PNR-2613,Maternity/Paternity,2025-01-26,2025-02-04,10.0,2025,1,1,Sunday,January,10,Long (8-14 days),0,0,0,1,20.0,4,5.0,1,1,0,2,2023-11-22,431.0,4,Winter,1,0,0
LEAVE-10232,PNR-2614,Sick Leave,2019-11-04,2019-11-13,10.0,2019,11,4,Monday,November,10,Long (8-14 days),1,0,0,0,20.0,5,4.0,2,2,1,0,,,1,Fall,0,1,0
LEAVE-8067,PNR-2614,Personal Leave,2020-10-11,2020-10-11,1.0,2020,10,4,Sunday,October,1,Single Day,0,0,1,0,20.0,5,4.0,2,2,1,0,2019-11-13,333.0,2,Fall,1,0,0
LEAVE-8070,PNR-2614,Sick Leave,2020-10-17,2020-10-18,2.0,2020,10,4,Saturday,October,2,Short (2-3 days),1,0,0,0,20.0,5,4.0,2,2,1,0,2020-10-11,6.0,3,Fall,1,0,0
LEAVE-8068,PNR-2614,Vacation,2022-02-20,2022-02-21,2.0,2022,2,1,Sunday,February,2,Short (2-3 days),0,1,0,0,20.0,5,4.0,2,2,1,0,2020-10-18,490.0,4,Winter,1,0,0
LEAVE-8069,PNR-2614,Vacation,2022-11-23,2022-11-27,5.0,2022,11,4,Wednesday,November,5,Medium (4-7 days),0,1,0,0,20.0,5,4.0,2,2,1,0,2022-02-21,275.0,5,Fall,0,0,0
LEAVE-8075,PNR-2615,Personal Leave,2018-02-01,2018-02-05,5.0,2018,2,1,Thursday,February,5,Medium (4-7 days),0,0,1,0,38.0,5,7.6,3,1,1,0,,,1,Winter,0,0,0
 LEAVE-8074 ,PNR-2615,Vacation,2019-10-30,2019-11-08,10.0,2019,10,4,Wednesday,October,10,Long (8-14 days),0,1,0,0,38.0,5,7.6,3,1,1,0,2018-02-05,632.0,2,Fall,0,0,0
LEAVE-8071,PNR-2615,Sick Leave,2020-07-01,2020-07-10,10.0,2020,7,3,Wednesday,July,10,Long (8-14 days),1,0,0,0,38.0,5,7.6,3,1,1,0,2019-11-08,236.0,3,Summer,0,0,0
LEAVE-8073,PNR-2615,Sick Leave,2020-09-27,2020-10-06,10.0,2020,9,3,Sunday,September,10,Long (8-14 days),1,0,0,0,38.0,5,7.6,3,1,1,0,2020-07-10,79.0,4,Fall,1,0,0
LEAVE-8072,PNR-2615,Sick Leave,2022-02-09,2022-02-11,3.0,2022,2,1,Wednesday,February,3,Short (2-3 days),1,0,0,0,38.0,5,7.6,3,1,1,0,2020-10-06,491.0,5,Winter,0,0,0
LEAVE-8076,PNR-2616,Personal Leave,2018-10-19,2018-10-28,10.0,2018,10,4,Friday,October,10,Long (8-14 days),0,0,1,0,18.0,3,6.0,0,1,2,0,,,1,Fall,0,0,1
LEAVE-8080,PNR-2616,Vacation,2023-06-24,2023-06-26,3.0,2023,6,2,Saturday,June,3,Short (2-3 days),0,1,0,0,18.0,3,6.0,0,1,2,0,2018-10-28,1700.0,2,Summer,1,0,0
 LEAVE-8077 ,PNR-2616,Personal Leave,2024-04-02,2024-04-06,5.0,2024,4,2,Tuesday,April,5,Medium (4-7 days),0,0,1,0,18.0,3,6.0,0,1,2,0,2023-06-26,281.0,3,Spring,0,0,0
LEAVE-8085,PNR-2617,Personal Leave,2019-04-05,2019-04-09,5.0,2019,4,2,Friday,April,5,Medium (4-7 days),0,0,1,0,23.0,5,4.6,0,2,1,2,,,1,Spring,0,0,1
LEAVE-8082,PNR-2617,Vacation,2022-07-02,2022-07-04,3.0,2022,7,3,Saturday,July,3,Short (2-3 days),0,1,0,0,23.0,5,4.6,0,2,1,2,2019-04-09,1180.0,2,Summer,1,0,0
LEAVE-8083,PNR-2617,Vacation,2022-08-19,2022-08-28,10.0,2022,8,3,Friday,August,10,Long (8-14 days),0,1,0,0,23.0,5,4.6,0,2,1,2,2022-07-04,46.0,3,Summer,0,0,1
LEAVE-8081,PNR-2617,Maternity/Paternity,2024-11-30,2024-12-01,2.0,2024,11,4,Saturday,November,2,Short (2-3 days),0,0,0,1,23.0,5,4.6,0,2,1,2,2022-08-28,825.0,4,Fall,1,0,0
LEAVE-8084,PNR-2617,Maternity/Paternity,2025-10-25,2025-10-27,3.0,2025,10,4,Saturday,October,3,Short (2-3 days),0,0,0,1,23.0,5,4.6,0,2,1,2,2024-12-01,328.0,5,Fall,1,0,0
LEAVE-8087,PNR-2618,Maternity/Paternity,2018-01-26,2018-01-30,5.0,2018,1,1,Friday,January,5,Medium (4-7 days),0,0,0,1,7.0,2,3.5,0,0,1,1,,,1,Winter,0,0,1
LEAVE-8089,PNR-2618,Personal Leave,2020-07-06,2020-07-07,2.0,2020,7,3,Monday,July,2,Short (2-3 days),0,0,1,0,7.0,2,3.5,0,0,1,1,2018-01-30,888.0,2,Summer,0,1,0
LEAVE-8093,PNR-2619,Vacation,2018-05-10,2018-05-11,2.0,2018,5,2,Thursday,May,2,Short (2-3 days),0,1,0,0,17.0,4,4.2,0,3,0,0,,,1,Spring,0,0,0
LEAVE-8092,PNR-2619,Vacation,2021-04-26,2021-04-28,3.0,2021,4,2,Monday,April,3,Short (2-3 days),0,1,0,0,17.0,4,4.2,0,3,0,0,2018-05-11,1081.0,2,Spring,0,1,0
LEAVE-8091,PNR-2619,Unknown,2021-11-12,2021-11-13,2.0,2021,11,4,Friday,November,2,Short (2-3 days),0,0,0,0,17.0,4,4.2,0,3,0,0,2021-04-28,198.0,3,Fall,0,0,1
LEAVE-8094,PNR-2619,Vacation,2024-04-12,2024-04-21,10.0,2024,4,2,Friday,April,10,Long (8-14 days),0,1,0,0,17.0,4,4.2,0,3,0,0,2021-11-13,881.0,4,Spring,0,0,1
LEAVE-8100,PNR-2620,Maternity/Paternity,2020-09-22,2020-09-23,2.0,2020,9,3,Tuesday,September,2,Short (2-3 days),0,0,0,1,20.0,5,4.0,1,1,1,2,,,1,Fall,0,0,0
LEAVE-8096,PNR-2620,Vacation,2020-11-06,2020-11-07,2.0,2020,11,4,Friday,November,2,Short (2-3 days),0,1,0,0,20.0,5,4.0,1,1,1,2,2020-09-23,44.0,2,Fall,0,0,1
LEAVE-8098,PNR-2620,Sick Leave,2022-08-18,2022-08-27,10.0,2022,8,3,Thursday,August,10,Long (8-14 days),1,0,0,0,20.0,5,4.0,1,1,1,2,2020-11-07,649.0,3,Summer,0,0,0
LEAVE-8097,PNR-2620,Maternity/Paternity,2023-07-02,2023-07-06,5.0,2023,7,3,Sunday,July,5,Medium (4-7 days),0,0,0,1,20.0,5,4.0,1,1,1,2,2022-08-27,309.0,4,Summer,1,0,0
LEAVE-8099,PNR-2620,Personal Leave,2025-08-25,2025-08-25,1.0,2025,8,3,Monday,August,1,Single Day,0,0,1,0,20.0,5,4.0,1,1,1,2,2023-07-06,781.0,5,Summer,0,1,0
LEAVE-8102,PNR-2621,Maternity/Paternity,2018-01-18,2018-01-22,5.0,2018,1,1,Thursday,January,5,Medium (4-7 days),0,0,0,1,15.0,5,3.0,0,1,1,3,,,1,Winter,0,0,0
LEAVE-8104,PNR-2621,Personal Leave,2018-09-02,2018-09-04,3.0,2018,9,3,Sunday,September,3,Short (2-3 days),0,0,1,0,15.0,5,3.0,0,1,1,3,2018-01-22,223.0,2,Fall,1,0,0
LEAVE-8101,PNR-2621,Maternity/Paternity,2020-09-19,2020-09-21,3.0,2020,9,3,Saturday,September,3,Short (2-3 days),0,0,0,1,15.0,5,3.0,0,1,1,3,2018-09-04,746.0,3,Fall,1,0,0
LEAVE-8105,PNR-2621,Vacation,2022-03-14,2022-03-15,2.0,2022,3,1,Monday,March,2,Short (2-3 days),0,1,0,0,15.0,5,3.0,0,1,1,3,2020-09-21,539.0,4,Spring,0,1,0
LEAVE-8103,PNR-2621,Maternity/Paternity,2023-05-07,2023-05-08,2.0,2023,5,2,Sunday,May,2,Short (2-3 days),0,0,0,1,15.0,5,3.0,0,1,1,3,2022-03-15,418.0,5,Spring,1,0,0
LEAVE-8107,PNR-2622,Personal Leave,2021-04-10,2021-04-12,3.0,2021,4,2,Saturday,April,3,Short (2-3 days),0,0,1,0,11.0,4,2.8,1,0,2,1,,,1,Spring,1,0,0
LEAVE-8108,PNR-2622,Sick Leave,2022-10-28,2022-10-30,3.0,2022,10,4,Friday,October,3,Short (2-3 days),1,0,0,0,11.0,4,2.8,1,0,2,1,2021-04-12,564.0,2,Fall,0,0,1
LEAVE-8106,PNR-2622,Personal Leave,2025-05-08,2025-05-09,2.0,2025,5,2,Thursday,May,2,Short (2-3 days),0,0,1,0,11.0,4,2.8,1,0,2,1,2022-10-30,921.0,3,Spring,0,0,0
LEAVE-8110,PNR-2622,Maternity/Paternity,2025-05-17,2025-05-19,3.0,2025,5,2,Saturday,May,3,Short (2-3 days),0,0,0,1,11.0,4,2.8,1,0,2,1,2025-05-09,8.0,4,Spring,1,0,0
LEAVE-10233,PNR-2623,Sick Leave,2018-03-06,2018-03-10,5.0,2018,3,1,Tuesday,March,5,Medium (4-7 days),1,0,0,0,26.0,5,5.2,1,1,1,2,,,1,Spring,0,0,0
LEAVE-8112,PNR-2623,Personal Leave,2019-11-13,2019-11-17,5.0,2019,11,4,Wednesday,November,5,Medium (4-7 days),0,0,1,0,26.0,5,5.2,1,1,1,2,2018-03-10,613.0,2,Fall,0,0,0
LEAVE-8114,PNR-2623,Vacation,2020-03-09,2020-03-11,3.0,2020,3,1,Monday,March,3,Short (2-3 days),0,1,0,0,26.0,5,5.2,1,1,1,2,2019-11-17,113.0,3,Spring,0,1,0
LEAVE-8115,PNR-2623,Maternity/Paternity,2022-02-25,2022-03-06,10.0,2022,2,1,Friday,February,10,Long (8-14 days),0,0,0,1,26.0,5,5.2,1,1,1,2,2020-03-11,716.0,4,Winter,0,0,1
LEAVE-8111,PNR-2623,Maternity/Paternity,2025-03-08,2025-03-10,3.0,2025,3,1,Saturday,March,3,Short (2-3 days),0,0,0,1,26.0,5,5.2,1,1,1,2,2022-03-06,1098.0,5,Spring,1,0,0
LEAVE-8119,PNR-2624,Sick Leave,2018-11-27,2018-11-29,3.0,2018,11,4,Tuesday,November,3,Short (2-3 days),1,0,0,0,11.0,4,2.8,2,1,1,0,,,1,Fall,0,0,0
LEAVE-8117,PNR-2624,Personal Leave,2020-02-02,2020-02-04,3.0,2020,2,1,Sunday,February,3,Short (2-3 days),0,0,1,0,11.0,4,2.8,2,1,1,0,2018-11-29,430.0,2,Winter,1,0,0
LEAVE-8116,PNR-2624,Sick Leave,2021-04-17,2021-04-18,2.0,2021,4,2,Saturday,April,2,Short (2-3 days),1,0,0,0,11.0,4,2.8,2,1,1,0,2020-02-04,438.0,3,Spring,1,0,0
LEAVE-8120,PNR-2624,Vacation,2022-02-06,2022-02-08,3.0,2022,2,1,Sunday,February,3,Short (2-3 days),0,1,0,0,11.0,4,2.8,2,1,1,0,2021-04-18,294.0,4,Winter,1,0,0
LEAVE-8123,PNR-2625,Maternity/Paternity,2019-08-02,2019-08-02,1.0,2019,8,3,Friday,August,1,Single Day,0,0,0,1,21.0,5,4.2,2,2,0,1,,,1,Summer,0,0,1
LEAVE-10234,PNR-2625,Sick Leave,2020-01-26,2020-01-28,3.0,2020,1,1,Sunday,January,3,Short (2-3 days),1,0,0,0,21.0,5,4.2,2,2,0,1,2019-08-02,177.0,2,Winter,1,0,0
LEAVE-8124,PNR-2625,Vacation,2020-08-01,2020-08-05,5.0,2020,8,3,Saturday,August,5,Medium (4-7 days),0,1,0,0,21.0,5,4.2,2,2,0,1,2020-01-28,186.0,3,Summer,1,0,0
LEAVE-8125,PNR-2625,Vacation,2023-07-07,2023-07-16,10.0,2023,7,3,Friday,July,10,Long (8-14 days),0,1,0,0,21.0,5,4.2,2,2,0,1,2020-08-05,1066.0,4,Summer,0,0,1
LEAVE-8122,PNR-2625,Sick Leave,2023-07-30,2023-07-31,2.0,2023,7,3,Sunday,July,2,Short (2-3 days),1,0,0,0,21.0,5,4.2,2,2,0,1,2023-07-16,14.0,5,Summer,1,0,0
 LEAVE-8130 ,PNR-2626,Sick Leave,2019-03-17,2019-03-18,2.0,2019,3,1,Sunday,March,2,Short (2-3 days),1,0,0,0,18.0,5,3.6,1,0,1,2,,,1,Spring,1,0,0
LEAVE-8127,PNR-2626,Maternity/Paternity,2019-05-04,2019-05-06,3.0,2019,5,2,Saturday,May,3,Short (2-3 days),0,0,0,1,18.0,5,3.6,1,0,1,2,2019-03-18,47.0,2,Spring,1,0,0
LEAVE-8126,PNR-2626,Unknown,2020-01-19,2020-01-23,5.0,2020,1,1,Sunday,January,5,Medium (4-7 days),0,0,0,0,18.0,5,3.6,1,0,1,2,2019-05-06,258.0,3,Winter,1,0,0
LEAVE-8128,PNR-2626,Personal Leave,2020-12-01,2020-12-05,5.0,2020,12,4,Tuesday,December,5,Medium (4-7 days),0,0,1,0,18.0,5,3.6,1,0,1,2,2020-01-23,313.0,4,Winter,0,0,0
LEAVE-8129,PNR-2626,Maternity/Paternity,2025-02-23,2025-02-25,3.0,2025,2,1,Sunday,February,3,Short (2-3 days),0,0,0,1,18.0,5,3.6,1,0,1,2,2020-12-05,1541.0,5,Winter,1,0,0
LEAVE-8133,PNR-2627,Personal Leave,2019-10-11,2019-10-15,5.0,2019,10,4,Friday,October,5,Medium (4-7 days),0,0,1,0,32.0,5,6.4,1,0,2,1,,,1,Fall,0,0,1
LEAVE-8134,PNR-2627,Unknown,2020-12-03,2020-12-04,2.0,2020,12,4,Thursday,December,2,Short (2-3 days),0,0,0,0,32.0,5,6.4,1,0,2,1,2019-10-15,415.0,2,Winter,0,0,0
LEAVE-8132,PNR-2627,Maternity/Paternity,2021-03-29,2021-04-07,10.0,2021,3,1,Monday,March,10,Long (8-14 days),0,0,0,1,32.0,5,6.4,1,0,2,1,2020-12-04,115.0,3,Spring,0,1,0
LEAVE-8135,PNR-2627,Sick Leave,2024-11-13,2024-11-22,10.0,2024,11,4,Wednesday,November,10,Long (8-14 days),1,0,0,0,32.0,5,6.4,1,0,2,1,2021-04-07,1316.0,4,Fall,0,0,0
LEAVE-8131,PNR-2627,Personal Leave,2025-05-30,2025-06-03,5.0,2025,5,2,Friday,May,5,Medium (4-7 days),0,0,1,0,32.0,5,6.4,1,0,2,1,2024-11-22,189.0,5,Spring,0,0,1
LEAVE-8140,PNR-2628,Vacation,2020-02-12,2020-02-13,2.0,2020,2,1,Wednesday,February,2,Short (2-3 days),0,1,0,0,25.0,5,5.0,2,1,2,0,,,1,Winter,0,0,0
LEAVE-8138,PNR-2628,Personal Leave,2020-09-21,2020-09-21,1.0,2020,9,3,Monday,September,1,Single Day,0,0,1,0,25.0,5,5.0,2,1,2,0,2020-02-13,221.0,2,Fall,0,1,0
LEAVE-8139,PNR-2628,Personal Leave,2020-11-08,2020-11-17,10.0,2020,11,4,Sunday,November,10,Long (8-14 days),0,0,1,0,25.0,5,5.0,2,1,2,0,2020-09-21,48.0,3,Fall,1,0,0
LEAVE-8137,PNR-2628,Sick Leave,2023-07-22,2023-07-23,2.0,2023,7,3,Saturday,July,2,Short (2-3 days),1,0,0,0,25.0,5,5.0,2,1,2,0,2020-11-17,977.0,4,Summer,1,0,0
LEAVE-8136,PNR-2628,Sick Leave,2025-01-14,2025-01-23,10.0,2025,1,1,Tuesday,January,10,Long (8-14 days),1,0,0,0,25.0,5,5.0,2,1,2,0,2023-07-23,541.0,5,Winter,0,0,0
LEAVE-8142,PNR-2629,Vacation,2019-02-14,2019-02-16,3.0,2019,2,1,Thursday,February,3,Short (2-3 days),0,1,0,0,19.0,4,4.8,1,2,1,0,,,1,Winter,0,0,0
LEAVE-8143,PNR-2629,Personal Leave,2019-08-04,2019-08-08,5.0,2019,8,3,Sunday,August,5,Medium (4-7 days),0,0,1,0,19.0,4,4.8,1,2,1,0,2019-02-16,169.0,2,Summer,1,0,0
LEAVE-8141,PNR-2629,Vacation,2022-09-26,2022-09-26,1.0,2022,9,3,Monday,September,1,Single Day,0,1,0,0,19.0,4,4.8,1,2,1,0,2019-08-08,1145.0,3,Fall,0,1,0
LEAVE-8145,PNR-2629,Sick Leave,2023-05-17,2023-05-26,10.0,2023,5,2,Wednesday,May,10,Long (8-14 days),1,0,0,0,19.0,4,4.8,1,2,1,0,2022-09-26,233.0,4,Spring,0,0,0
LEAVE-8148,PNR-2630,Sick Leave,2018-03-02,2018-03-04,3.0,2018,3,1,Friday,March,3,Short (2-3 days),1,0,0,0,21.0,5,4.2,1,1,2,0,,,1,Spring,0,0,1
LEAVE-8150,PNR-2630,Unknown,2022-11-20,2022-11-20,1.0,2022,11,4,Sunday,November,1,Single Day,0,0,0,0,21.0,5,4.2,1,1,2,0,2018-03-04,1722.0,2,Fall,1,0,0
LEAVE-8147,PNR-2630,Vacation,2023-10-31,2023-11-01,2.0,2023,10,4,Tuesday,October,2,Short (2-3 days),0,1,0,0,21.0,5,4.2,1,1,2,0,2022-11-20,345.0,3,Fall,0,0,0
LEAVE-8146,PNR-2630,Personal Leave,2024-09-29,2024-10-08,10.0,2024,9,3,Sunday,September,10,Long (8-14 days),0,0,1,0,21.0,5,4.2,1,1,2,0,2023-11-01,333.0,4,Fall,1,0,0
LEAVE-8149,PNR-2630,Personal Leave,2025-10-13,2025-10-17,5.0,2025,10,4,Monday,October,5,Medium (4-7 days),0,0,1,0,21.0,5,4.2,1,1,2,0,2024-10-08,370.0,5,Fall,0,1,0
