candidateid,positionid,jobtitle,applicationdate,source,stage,dateatstage,application_year,application_month,application_quarter,application_month_name,application_day_of_week,stage_number,is_applied,is_screened,is_interview1,is_interview2,is_offer,is_hired,is_rejected,is_linkedin,is_indeed,is_referral,is_company_website,is_job_fair,days_in_process,applications_per_position,hires_per_position,rejections_per_position,stage_count,furthest_stage,application_season,recruitment_outcome
CAND-19469,POS-461,It,2025-09-14,Indeed,Applied,2025-09-14,2025,9,3,September,Sunday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,34,1,5,2,1,Fall,In Progress - Early
CAND-19471,POS-461,It,2025-09-14,Job Fair,Interview 1,2025-09-22,2025,9,3,September,Sunday,3,0,0,1,0,0,0,0,0,0,0,0,1,8.0,34,1,5,1,3,Fall,In Progress - Advanced
CAND-19473,POS-461,It,2025-09-14,Company Website,Offer,2025-10-03,2025,9,3,September,Sunday,5,0,0,0,0,1,0,0,0,0,0,1,0,19.0,34,1,5,2,5,Fall,Offer Stage
CAND-19473,POS-461,It,2025-09-14,Company Website,Offer,2025-10-03,2025,9,3,September,Sunday,5,0,0,0,0,1,0,0,0,0,0,1,0,19.0,34,1,5,2,5,Fall,Offer Stage
CAND-19518,POS-461,It,2025-10-20,Employee Referral,Screened,,2025,10,4,October,Monday,2,0,1,0,0,0,0,0,0,0,1,0,0,0.0,34,1,5,1,2,Fall,In Progress - Early
CAND-19484,POS-461,It,2025-10-24,Employee Referral,Applied,,2025,10,4,October,Friday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,34,1,5,2,1,Fall,In Progress - Early
CAND-19484,POS-461,It,2025-10-24,Employee Referral,Applied,2025-10-24,2025,10,4,October,Friday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,34,1,5,2,1,Fall,In Progress - Early
CAND-19486,POS-461,Unknown,2025-10-24,Company Website,Interview 1,2025-11-03,2025,10,4,October,Friday,3,0,0,1,0,0,0,0,0,0,0,1,0,10.0,34,1,5,1,3,Fall,In Progress - Advanced
CAND-19487,POS-461,It,2025-10-24,Employee Referral,Interview 2,,2025,10,4,October,Friday,4,0,0,0,1,0,0,0,0,0,1,0,0,0.0,34,1,5,1,4,Fall,In Progress - Advanced
CAND-19488,POS-461,It,2025-10-24,Unknown,Offer,,2025,10,4,October,Friday,5,0,0,0,0,1,0,0,0,0,0,0,0,0.0,34,1,5,1,5,Fall,Offer Stage
CAND-19489,POS-461,It,2025-10-24,Linkedin,Hired,,2025,10,4,October,Friday,6,0,0,0,0,0,1,0,1,0,0,0,0,0.0,34,1,5,1,6,Fall,Hired
CAND-19496,POS-461,It,2025-10-28,Employee Referral,Screened,2025-10-31,2025,10,4,October,Tuesday,2,0,1,0,0,0,0,0,0,0,1,0,0,3.0,34,1,5,2,2,Fall,In Progress - Early
CAND-19496,POS-461,It,2025-10-28,Employee Referral,Screened,2025-10-31,2025,10,4,October,Tuesday,2,0,1,0,0,0,0,0,0,0,1,0,0,3.0,34,1,5,2,2,Fall,In Progress - Early
CAND-19498,POS-461,It,2025-10-28,Unknown,Interview 2,2025-11-13,2025,10,4,October,Tuesday,4,0,0,0,1,0,0,0,0,0,0,0,0,16.0,34,1,5,1,4,Fall,In Progress - Advanced
CAND-19547,POS-462,Operations,2025-07-31,Employee Referral,Rejected,2025-07-31,2025,7,3,July,Thursday,7,0,0,0,0,0,0,1,0,0,1,0,0,0.0,27,1,8,1,7,Summer,Rejected
CAND-19536,POS-462,Operations,2025-08-04,Job Fair,Applied,2025-08-04,2025,8,3,August,Monday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,27,1,8,1,1,Summer,In Progress - Early
CAND-19537,POS-462,Operations,2025-08-04,Linkedin,Screened,2025-08-10,2025,8,3,August,Monday,2,0,1,0,0,0,0,0,1,0,0,0,0,6.0,27,1,8,1,2,Summer,In Progress - Early
CAND-19538,POS-462,Operations,2025-08-04,Linkedin,Interview 1,2025-08-13,2025,8,3,August,Monday,3,0,0,1,0,0,0,0,1,0,0,0,0,9.0,27,1,8,1,3,Summer,In Progress - Advanced
CAND-19539,POS-462,Operations,2025-08-04,Employee Referral,Interview 2,2025-08-20,2025,8,3,August,Monday,4,0,0,0,1,0,0,0,0,0,1,0,0,16.0,27,1,8,1,4,Summer,In Progress - Advanced
CAND-19540,POS-462,Operations,2025-08-04,Company Website,Rejected,2025-08-23,2025,8,3,August,Monday,7,0,0,0,0,0,0,1,0,0,0,1,0,19.0,27,1,8,1,7,Summer,Rejected
CAND-19542,POS-462,Operations,2025-08-08,Job Fair,Applied,2025-08-08,2025,8,3,August,Friday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,27,1,8,1,1,Summer,In Progress - Early
CAND-19543,POS-462,Operations,2025-08-08,Employee Referral,Rejected,,2025,8,3,August,Friday,7,0,0,0,0,0,0,1,0,0,1,0,0,0.0,27,1,8,1,7,Summer,Rejected
CAND-19544,POS-462,Operations,2025-08-08,Linkedin,Applied,2025-08-08,2025,8,3,August,Friday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,27,1,8,1,1,Summer,In Progress - Early
CAND-19545,POS-462,Operations,2025-08-08,Company Website,Screened,2025-08-13,2025,8,3,August,Friday,2,0,1,0,0,0,0,0,0,0,0,1,0,5.0,27,1,8,1,2,Summer,In Progress - Early
CAND-19546,POS-462,Operations,2025-08-08,Job Fair,Rejected,2025-08-20,2025,8,3,August,Friday,7,0,0,0,0,0,0,1,0,0,0,0,1,12.0,27,1,8,1,7,Summer,Rejected
CAND-19556,POS-462,Operations,2025-08-21,Indeed,Applied,2025-08-21,2025,8,3,August,Thursday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,27,1,8,1,1,Summer,In Progress - Early
CAND-19557,POS-462,Operations,2025-08-21,Unknown,Rejected,2025-08-25,2025,8,3,August,Thursday,7,0,0,0,0,0,0,1,0,0,0,0,0,4.0,27,1,8,1,7,Summer,Rejected
CAND-19532,POS-462,Operations,2025-08-31,Employee Referral,Screened,2025-09-06,2025,8,3,August,Sunday,2,0,1,0,0,0,0,0,0,0,1,0,0,6.0,27,1,8,1,2,Summer,In Progress - Early
CAND-19533,POS-462,Operations,2025-08-31,Employee Referral,Interview 1,2025-09-08,2025,8,3,August,Sunday,3,0,0,1,0,0,0,0,0,0,1,0,0,8.0,27,1,8,1,3,Summer,In Progress - Advanced
CAND-19559,POS-462,Operations,2025-09-09,Employee Referral,Screened,2025-09-15,2025,9,3,September,Tuesday,2,0,1,0,0,0,0,0,0,0,1,0,0,6.0,27,1,8,1,2,Fall,In Progress - Early
CAND-19525,POS-462,Operations,2025-09-11,Unknown,Applied,2025-09-11,2025,9,3,September,Thursday,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,27,1,8,1,1,Fall,In Progress - Early
CAND-19526,POS-462,Operations,2025-09-11,Indeed,Rejected,,2025,9,3,September,Thursday,7,0,0,0,0,0,0,1,0,1,0,0,0,0.0,27,1,8,2,7,Fall,Rejected
CAND-19526,POS-462,Operations,2025-09-11,Indeed,Rejected,2025-09-13,2025,9,3,September,Thursday,7,0,0,0,0,0,0,1,0,1,0,0,0,2.0,27,1,8,2,7,Fall,Rejected
CAND-19528,POS-462,Operations,2025-09-15,Employee Referral,Screened,2025-09-19,2025,9,3,September,Monday,2,0,1,0,0,0,0,0,0,0,1,0,0,4.0,27,1,8,1,2,Fall,In Progress - Early
CAND-19529,POS-462,Operations,2025-09-15,Employee Referral,Interview 1,2025-09-25,2025,9,3,September,Monday,3,0,0,1,0,0,0,0,0,0,1,0,0,10.0,27,1,8,1,3,Fall,In Progress - Advanced
CAND-19530,POS-462,Operations,2025-09-15,Company Website,Unknown,2025-09-29,2025,9,3,September,Monday,0,0,0,0,0,0,0,0,0,0,0,1,0,14.0,27,1,8,1,0,Fall,Unknown
CAND-19554,POS-462,Operations,2025-09-16,Job Fair,Applied,2025-09-16,2025,9,3,September,Tuesday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,27,1,8,1,1,Fall,In Progress - Early
CAND-19555,POS-462,Operations,2025-09-16,Indeed,Rejected,,2025,9,3,September,Tuesday,7,0,0,0,0,0,0,1,0,1,0,0,0,0.0,27,1,8,1,7,Fall,Rejected
CAND-19548,POS-462,Operations,2025-10-12,Job Fair,Applied,,2025,10,4,October,Sunday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,27,1,8,1,1,Fall,In Progress - Early
CAND-19550,POS-462,Operations,2025-10-12,Company Website,Interview 1,2025-10-22,2025,10,4,October,Sunday,3,0,0,1,0,0,0,0,0,0,0,1,0,10.0,27,1,8,1,3,Fall,In Progress - Advanced
CAND-19553,POS-462,Unknown,2025-10-12,Company Website,Hired,2025-11-01,2025,10,4,October,Sunday,6,0,0,0,0,0,1,0,0,0,0,1,0,20.0,27,1,8,1,6,Fall,Hired
CAND-19590,POS-463,Research,2025-09-16,Linkedin,Interview 1,2025-09-27,2025,9,3,September,Tuesday,3,0,0,1,0,0,0,0,1,0,0,0,0,11.0,22,3,4,1,3,Fall,In Progress - Advanced
CAND-19591,POS-463,Research,2025-09-16,Company Website,Interview 2,2025-10-03,2025,9,3,September,Tuesday,4,0,0,0,1,0,0,0,0,0,0,1,0,17.0,22,3,4,2,4,Fall,In Progress - Advanced
CAND-19591,POS-463,Research,2025-09-16,Company Website,Interview 2,2025-10-03,2025,9,3,September,Tuesday,4,0,0,0,1,0,0,0,0,0,0,1,0,17.0,22,3,4,2,4,Fall,In Progress - Advanced
CAND-19576,POS-463,Research,2025-09-27,Job Fair,Rejected,2025-10-05,2025,9,3,September,Saturday,7,0,0,0,0,0,0,1,0,0,0,0,1,8.0,22,3,4,1,7,Fall,Rejected
CAND-19585,POS-463,Research,2025-10-04,Linkedin,Applied,2025-10-04,2025,10,4,October,Saturday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,22,3,4,1,1,Fall,In Progress - Early
CAND-19586,POS-463,Research,2025-10-04,Indeed,Unknown,2025-10-10,2025,10,4,October,Saturday,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,22,3,4,1,0,Fall,Unknown
CAND-19567,POS-463,Research,2025-10-07,Company Website,Screened,2025-10-09,2025,10,4,October,Tuesday,2,0,1,0,0,0,0,0,0,0,0,1,0,2.0,22,3,4,1,2,Fall,In Progress - Early
CAND-19569,POS-463,Research,2025-10-07,Linkedin,Interview 2,2025-10-16,2025,10,4,October,Tuesday,4,0,0,0,1,0,0,0,1,0,0,0,0,9.0,22,3,4,1,4,Fall,In Progress - Advanced
CAND-19570,POS-463,Research,2025-10-07,Employee Referral,Offer,2025-10-22,2025,10,4,October,Tuesday,5,0,0,0,0,1,0,0,0,0,1,0,0,15.0,22,3,4,1,5,Fall,Offer Stage
CAND-19571,POS-463,Research,2025-10-07,Indeed,Hired,2025-10-24,2025,10,4,October,Tuesday,6,0,0,0,0,0,1,0,0,1,0,0,0,17.0,22,3,4,1,6,Fall,Hired
CAND-19561,POS-463,Unknown,2025-10-10,Indeed,Applied,2025-10-10,2025,10,4,October,Friday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,22,3,4,2,1,Fall,In Progress - Early
CAND-19561,POS-463,Research,2025-10-10,Indeed,Applied,2025-10-10,2025,10,4,October,Friday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,22,3,4,2,1,Fall,In Progress - Early
CAND-19564,POS-463,Research,2025-10-10,Job Fair,Unknown,,2025,10,4,October,Friday,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,3,4,1,0,Fall,Unknown
CAND-19565,POS-463,Research,2025-10-11,Indeed,Rejected,2025-10-11,2025,10,4,October,Saturday,7,0,0,0,0,0,0,1,0,1,0,0,0,0.0,22,3,4,1,7,Fall,Rejected
CAND-19577,POS-463,Research,2025-10-12,Employee Referral,Applied,2025-10-12,2025,10,4,October,Sunday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,22,3,4,1,1,Fall,In Progress - Early
CAND-19578,POS-463,Research,2025-10-12,Linkedin,Screened,2025-10-17,2025,10,4,October,Sunday,2,0,1,0,0,0,0,0,1,0,0,0,0,5.0,22,3,4,1,2,Fall,In Progress - Early
CAND-19580,POS-463,Research,2025-10-12,Linkedin,Interview 2,2025-10-25,2025,10,4,October,Sunday,4,0,0,0,1,0,0,0,1,0,0,0,0,13.0,22,3,4,1,4,Fall,In Progress - Advanced
CAND-19582,POS-463,Research,2025-10-12,Employee Referral,Hired,,2025,10,4,October,Sunday,6,0,0,0,0,0,1,0,0,0,1,0,0,0.0,22,3,4,2,6,Fall,Hired
CAND-19582,POS-463,Research,2025-10-12,Employee Referral,Hired,2025-11-01,2025,10,4,October,Sunday,6,0,0,0,0,0,1,0,0,0,1,0,0,20.0,22,3,4,2,6,Fall,Hired
CAND-19573,POS-463,Research,2025-10-24,Linkedin,Rejected,2025-10-24,2025,10,4,October,Friday,7,0,0,0,0,0,0,1,1,0,0,0,0,0.0,22,3,4,2,7,Fall,Rejected
CAND-19573,POS-463,Research,2025-10-24,Linkedin,Rejected,2025-10-24,2025,10,4,October,Friday,7,0,0,0,0,0,0,1,1,0,0,0,0,0.0,22,3,4,2,7,Fall,Rejected
CAND-19572,POS-463,Research,2025-10-28,Indeed,Unknown,2025-10-28,2025,10,4,October,Tuesday,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,22,3,4,1,0,Fall,Unknown
CAND-19609,POS-464,It,2025-08-10,Job Fair,Rejected,2025-08-10,2025,8,3,August,Sunday,7,0,0,0,0,0,0,1,0,0,0,0,1,0.0,31,1,8,1,7,Summer,Rejected
CAND-19595,POS-464,It,2025-08-24,Company Website,Rejected,2025-08-28,2025,8,3,August,Sunday,7,0,0,0,0,0,0,1,0,0,0,1,0,4.0,31,1,8,1,7,Summer,Rejected
CAND-19628,POS-464,It,2025-08-29,Employee Referral,Unknown,2025-08-29,2025,8,3,August,Friday,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,31,1,8,1,0,Summer,Unknown
CAND-19629,POS-464,It,2025-08-29,Company Website,Screened,2025-09-02,2025,8,3,August,Friday,2,0,1,0,0,0,0,0,0,0,0,1,0,4.0,31,1,8,1,2,Summer,In Progress - Early
CAND-19630,POS-464,It,2025-08-29,Indeed,Interview 1,2025-09-06,2025,8,3,August,Friday,3,0,0,1,0,0,0,0,0,1,0,0,0,8.0,31,1,8,1,3,Summer,In Progress - Advanced
CAND-19631,POS-464,Unknown,2025-08-29,Job Fair,Rejected,,2025,8,3,August,Friday,7,0,0,0,0,0,0,1,0,0,0,0,1,0.0,31,1,8,1,7,Summer,Rejected
CAND-19618,POS-464,Unknown,2025-09-09,Unknown,Unknown,2025-09-09,2025,9,3,September,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,31,1,8,1,0,Fall,Unknown
CAND-19619,POS-464,It,2025-09-09,Indeed,Screened,2025-09-13,2025,9,3,September,Tuesday,2,0,1,0,0,0,0,0,0,1,0,0,0,4.0,31,1,8,1,2,Fall,In Progress - Early
CAND-19620,POS-464,It,2025-09-09,Employee Referral,Rejected,2025-09-16,2025,9,3,September,Tuesday,7,0,0,0,0,0,0,1,0,0,1,0,0,7.0,31,1,8,1,7,Fall,Rejected
CAND-19626,POS-464,Unknown,2025-09-10,Company Website,Applied,,2025,9,3,September,Wednesday,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,31,1,8,2,1,Fall,In Progress - Early
CAND-19626,POS-464,It,2025-09-10,Company Website,Applied,2025-09-10,2025,9,3,September,Wednesday,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,31,1,8,2,1,Fall,In Progress - Early
CAND-19610,POS-464,It,2025-09-16,Linkedin,Applied,2025-09-16,2025,9,3,September,Tuesday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,31,1,8,1,1,Fall,In Progress - Early
CAND-19612,POS-464,Unknown,2025-09-16,Unknown,Rejected,2025-09-25,2025,9,3,September,Tuesday,7,0,0,0,0,0,0,1,0,0,0,0,0,9.0,31,1,8,1,7,Fall,Rejected
CAND-19640,POS-464,It,2025-09-17,Indeed,Rejected,2025-09-23,2025,9,3,September,Wednesday,7,0,0,0,0,0,0,1,0,1,0,0,0,6.0,31,1,8,1,7,Fall,Rejected
CAND-19615,POS-464,It,2025-09-23,Indeed,Applied,2025-09-23,2025,9,3,September,Tuesday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,31,1,8,1,1,Fall,In Progress - Early
CAND-19616,POS-464,It,2025-09-23,Unknown,Screened,2025-09-30,2025,9,3,September,Tuesday,2,0,1,0,0,0,0,0,0,0,0,0,0,7.0,31,1,8,1,2,Fall,In Progress - Early
CAND-19633,POS-464,Unknown,2025-10-04,Company Website,Applied,2025-10-04,2025,10,4,October,Saturday,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,31,1,8,1,1,Fall,In Progress - Early
CAND-19635,POS-464,It,2025-10-04,Job Fair,Interview 1,2025-10-14,2025,10,4,October,Saturday,3,0,0,1,0,0,0,0,0,0,0,0,1,10.0,31,1,8,1,3,Fall,In Progress - Advanced
CAND-19636,POS-464,Unknown,2025-10-04,Company Website,Interview 2,,2025,10,4,October,Saturday,4,0,0,0,1,0,0,0,0,0,0,1,0,0.0,31,1,8,1,4,Fall,In Progress - Advanced
CAND-19637,POS-464,It,2025-10-04,Company Website,Offer,2025-10-24,2025,10,4,October,Saturday,5,0,0,0,0,1,0,0,0,0,0,1,0,20.0,31,1,8,1,5,Fall,Offer Stage
CAND-19632,POS-464,Unknown,2025-10-06,Employee Referral,Rejected,2025-10-06,2025,10,4,October,Monday,7,0,0,0,0,0,0,1,0,0,1,0,0,0.0,31,1,8,1,7,Fall,Rejected
CAND-19597,POS-464,It,2025-10-15,Linkedin,Screened,2025-10-19,2025,10,4,October,Wednesday,2,0,1,0,0,0,0,0,1,0,0,0,0,4.0,31,1,8,1,2,Fall,In Progress - Early
CAND-19599,POS-464,Unknown,2025-10-15,Job Fair,Interview 2,,2025,10,4,October,Wednesday,4,0,0,0,1,0,0,0,0,0,0,0,1,0.0,31,1,8,1,4,Fall,In Progress - Advanced
CAND-19600,POS-464,Unknown,2025-10-15,Indeed,Offer,2025-11-02,2025,10,4,October,Wednesday,5,0,0,0,0,1,0,0,0,1,0,0,0,18.0,31,1,8,1,5,Fall,Offer Stage
CAND-19601,POS-464,It,2025-10-15,Linkedin,Hired,,2025,10,4,October,Wednesday,6,0,0,0,0,0,1,0,1,0,0,0,0,0.0,31,1,8,1,6,Fall,Hired
CAND-19622,POS-464,Unknown,2025-10-26,Company Website,Screened,2025-10-30,2025,10,4,October,Sunday,2,0,1,0,0,0,0,0,0,0,0,1,0,4.0,31,1,8,1,2,Fall,In Progress - Early
CAND-19623,POS-464,It,2025-10-26,Employee Referral,Interview 1,2025-11-06,2025,10,4,October,Sunday,3,0,0,1,0,0,0,0,0,0,1,0,0,11.0,31,1,8,2,3,Fall,In Progress - Advanced
CAND-19623,POS-464,It,2025-10-26,Employee Referral,Interview 1,2025-11-06,2025,10,4,October,Sunday,3,0,0,1,0,0,0,0,0,0,1,0,0,11.0,31,1,8,2,3,Fall,In Progress - Advanced
CAND-19603,POS-464,It,2025-10-27,Job Fair,Screened,2025-11-03,2025,10,4,October,Monday,2,0,1,0,0,0,0,0,0,0,0,0,1,7.0,31,1,8,1,2,Fall,In Progress - Early
CAND-19604,POS-464,It,2025-10-27,Unknown,Interview 1,2025-11-07,2025,10,4,October,Monday,3,0,0,1,0,0,0,0,0,0,0,0,0,11.0,31,1,8,1,3,Fall,In Progress - Advanced
CAND-19605,POS-464,It,2025-10-27,Company Website,Rejected,2025-11-13,2025,10,4,October,Monday,7,0,0,0,0,0,0,1,0,0,0,1,0,17.0,31,1,8,1,7,Fall,Rejected
CAND-19678,POS-465,Qc,2025-08-20,Indeed,Rejected,2025-08-20,2025,8,3,August,Wednesday,7,0,0,0,0,0,0,1,0,1,0,0,0,0.0,36,4,5,1,7,Summer,Rejected
CAND-19641,POS-465,Qc,2025-08-21,Employee Referral,Applied,2025-08-21,2025,8,3,August,Thursday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,36,4,5,2,1,Summer,In Progress - Early
CAND-19641,POS-465,Qc,2025-08-21,Employee Referral,Applied,2025-08-21,2025,8,3,August,Thursday,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,36,4,5,2,1,Summer,In Progress - Early
CAND-19642,POS-465,Qc,2025-08-21,Linkedin,Screened,2025-08-23,2025,8,3,August,Thursday,2,0,1,0,0,0,0,0,1,0,0,0,0,2.0,36,4,5,1,2,Summer,In Progress - Early
CAND-19644,POS-465,Qc,2025-08-21,Unknown,Interview 2,2025-09-01,2025,8,3,August,Thursday,4,0,0,0,1,0,0,0,0,0,0,0,0,11.0,36,4,5,1,4,Summer,In Progress - Advanced
CAND-19645,POS-465,Qc,2025-08-21,Job Fair,Offer,2025-09-04,2025,8,3,August,Thursday,5,0,0,0,0,1,0,0,0,0,0,0,1,14.0,36,4,5,1,5,Summer,Offer Stage
CAND-19646,POS-465,Qc,2025-08-21,Job Fair,Hired,2025-09-08,2025,8,3,August,Thursday,6,0,0,0,0,0,1,0,0,0,0,0,1,18.0,36,4,5,1,6,Summer,Hired
CAND-19673,POS-465,Qc,2025-08-28,Company Website,Unknown,2025-09-04,2025,8,3,August,Thursday,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,36,4,5,1,0,Summer,Unknown
CAND-19648,POS-465,Unknown,2025-08-30,Job Fair,Screened,2025-09-03,2025,8,3,August,Saturday,2,0,1,0,0,0,0,0,0,0,0,0,1,4.0,36,4,5,1,2,Summer,In Progress - Early
CAND-19651,POS-465,Qc,2025-08-30,Company Website,Rejected,2025-09-20,2025,8,3,August,Saturday,7,0,0,0,0,0,0,1,0,0,0,1,0,21.0,36,4,5,1,7,Summer,Rejected
CAND-19652,POS-465,Unknown,2025-09-05,Linkedin,Applied,2025-09-05,2025,9,3,September,Friday,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,36,4,5,1,1,Fall,In Progress - Early
CAND-19653,POS-465,Qc,2025-09-05,Job Fair,Screened,2025-09-12,2025,9,3,September,Friday,2,0,1,0,0,0,0,0,0,0,0,0,1,7.0,36,4,5,1,2,Fall,In Progress - Early
CAND-19654,POS-465,Qc,2025-09-05,Employee Referral,Interview 1,2025-09-14,2025,9,3,September,Friday,3,0,0,1,0,0,0,0,0,0,1,0,0,9.0,36,4,5,2,3,Fall,In Progress - Advanced
CAND-19654,POS-465,Qc,2025-09-05,Employee Referral,Interview 1,2025-09-14,2025,9,3,September,Friday,3,0,0,1,0,0,0,0,0,0,1,0,0,9.0,36,4,5,2,3,Fall,In Progress - Advanced
CAND-19656,POS-465,Unknown,2025-09-05,Job Fair,Offer,2025-09-25,2025,9,3,September,Friday,5,0,0,0,0,1,0,0,0,0,0,0,1,20.0,36,4,5,1,5,Fall,Offer Stage
CAND-19657,POS-465,Qc,2025-09-05,Job Fair,Hired,2025-10-01,2025,9,3,September,Friday,6,0,0,0,0,0,1,0,0,0,0,0,1,26.0,36,4,5,2,6,Fall,Hired
CAND-19657,POS-465,Qc,2025-09-05,Job Fair,Hired,2025-10-01,2025,9,3,September,Friday,6,0,0,0,0,0,1,0,0,0,0,0,1,26.0,36,4,5,2,6,Fall,Hired
CAND-19661,POS-465,Qc,2025-09-10,Job Fair,Applied,2025-09-10,2025,9,3,September,Wednesday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,36,4,5,2,1,Fall,In Progress - Early
CAND-19661,POS-465,Qc,2025-09-10,Job Fair,Applied,2025-09-10,2025,9,3,September,Wednesday,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,36,4,5,2,1,Fall,In Progress - Early
CAND-19664,POS-465,Qc,2025-09-10,Indeed,Interview 2,2025-09-20,2025,9,3,September,Wednesday,4,0,0,0,1,0,0,0,0,1,0,0,0,10.0,36,4,5,1,4,Fall,In Progress - Advanced
CAND-19665,POS-465,Qc,2025-09-10,Linkedin,Offer,2025-09-27,2025,9,3,September,Wednesday,5,0,0,0,0,1,0,0,1,0,0,0,0,17.0,36,4,5,1,5,Fall,Offer Stage
CAND-19671,POS-465,Qc,2025-09-11,Linkedin,Rejected,2025-09-11,2025,9,3,September,Thursday,7,0,0,0,0,0,0,1,1,0,0,0,0,0.0,36,4,5,1,7,Fall,Rejected
CAND-19667,POS-465,Qc,2025-09-13,Indeed,Applied,2025-09-13,2025,9,3,September,Saturday,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,36,4,5,1,1,Fall,In Progress - Early
CAND-19668,POS-465,Unknown,2025-09-13,Company Website,Screened,,2025,9,3,September,Saturday,2,0,1,0,0,0,0,0,0,0,0,1,0,0.0,36,4,5,1,2,Fall,In Progress - Early
CAND-19669,POS-465,Qc,2025-09-13,Indeed,Unknown,2025-09-24,2025,9,3,September,Saturday,0,0,0,0,0,0,0,0,0,1,0,0,0,11.0,36,4,5,1,0,Fall,Unknown
CAND-19670,POS-465,Qc,2025-09-13,Job Fair,Rejected,,2025,9,3,September,Saturday,7,0,0,0,0,0,0,1,0,0,0,0,1,0.0,36,4,5,1,7,Fall,Rejected
CAND-19680,POS-465,Qc,2025-09-21,Linkedin,Rejected,2025-09-26,2025,9,3,September,Sunday,7,0,0,0,0,0,0,1,1,0,0,0,0,5.0,36,4,5,1,7,Fall,Rejected
CAND-19659,POS-465,Qc,2025-09-27,Indeed,Unknown,2025-09-27,2025,9,3,September,Saturday,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,36,4,5,1,0,Fall,Unknown
CAND-19674,POS-465,Unknown,2025-10-08,Job Fair,Unknown,2025-10-08,2025,10,4,October,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,36,4,5,1,0,Fall,Unknown
CAND-19675,POS-465,Qc,2025-10-08,Linkedin,Screened,2025-10-12,2025,10,4,October,Wednesday,2,0,1,0,0,0,0,0,1,0,0,0,0,4.0,36,4,5,1,2,Fall,In Progress - Early
CAND-19681,POS-465,Qc,2025-10-24,Company Website,Applied,2025-10-24,2025,10,4,October,Friday,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,36,4,5,2,1,Fall,In Progress - Early
CAND-19681,POS-465,Qc,2025-10-24,Company Website,Applied,2025-10-24,2025,10,4,October,Friday,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,36,4,5,2,1,Fall,In Progress - Early
CAND-19683,POS-465,Qc,2025-10-24,Unknown,Interview 1,2025-11-06,2025,10,4,October,Friday,3,0,0,1,0,0,0,0,0,0,0,0,0,13.0,36,4,5,1,3,Fall,In Progress - Advanced
CAND-19684,POS-465,Qc,2025-10-24,Employee Referral,Interview 2,2025-11-08,2025,10,4,October,Friday,4,0,0,0,1,0,0,0,0,0,1,0,0,15.0,36,4,5,1,4,Fall,In Progress - Advanced
CAND-19685,POS-465,Qc,2025-10-24,Job Fair,Offer,2025-11-13,2025,10,4,October,Friday,5,0,0,0,0,1,0,0,0,0,0,0,1,20.0,36,4,5,1,5,Fall,Offer Stage
CAND-19686,POS-465,Qc,2025-10-24,Company Website,Hired,2025-11-17,2025,10,4,October,Friday,6,0,0,0,0,0,1,0,0,0,0,1,0,24.0,36,4,5,1,6,Fall,Hired
CAND-19734,POS-466,Unknown,2025-09-01,Indeed,Interview 1,,2025,9,3,September,Monday,3,0,0,1,0,0,0,0,0,1,0,0,0,0.0,39,3,7,1,3,Fall,In Progress - Advanced
CAND-19735,POS-466,Regional Sales,2025-09-01,Indeed,Interview 2,2025-09-11,2025,9,3,September,Monday,4,0,0,0,1,0,0,0,0,1,0,0,0,10.0,39,3,7,1,4,Fall,In Progress - Advanced
