LeaveID,EmployeeID,LeaveType,StartDate,EndDate,Days
"LEAVE-8218"," PNR-2644 ","Sick Leave"," 2020-10-23 ","2020-11-01","10"
"LEAVE-8219"," PNR-2644 ","Maternity/Paternity","2020-05-07","2020-05-07","1"
"LEAVE-8220","PNR-2644","Sick Leave","2022-10-04","2022-10-08","5"
"LEAVE-8221","PNR-2645","Vacation","2023-11-11","2023-11-12","2"
"LEAVE-8222","PNR-2645","Vacation","2021-02-17","2021-02-19","3"
"LEAVE-8223","PNR-2645","Sick Leave","2020-03-19","2020-03-28","10"
"LEAVE-8224","PNR-2645","Vacation","2024-05-19","","1"
"LEAVE-8225","PNR-2645","Sick Leave","2023-11-15","2023-11-19","5"
"LEAVE-8226","PNR-2646","Personal Leave","2024-11-18","2024-11-19","2"
"LEAVE-8227"," PNR-2646 ","Vacation","2021-04-09","2021-04-18","10"
"LEAVE-8228","PNR-2646","Maternity/Paternity","2023-07-26","","1"
"LEAVE-8229","PNR-2646","Personal Leave","2024-01-11","2024-01-12","2"
"LEAVE-8230","PNR-2646","Vacation","2020-09-12","2020-09-14","3"
"LEAVE-8231","PNR-2647","Vacation","2019-03-20","2019-03-21","2"
"LEAVE-8232","PNR-2647","Vacation","2019-06-19","2019-06-23","5"
"LEAVE-8233","PNR-2647","Personal Leave","2024-02-01"," 2024-02-02 ","2"
"LEAVE-8234","PNR-2647","Sick Leave"," 2024-08-02 ","2024-08-11","10"
"LEAVE-8235","","Vacation","2023-02-18","2023-02-22","5"
"LEAVE-8236","PNR-2648","Maternity/Paternity","2022-10-11","2022-10-13","3"
"LEAVE-8237","PNR-2648","Maternity/Paternity","2019-06-03","2019-06-07","5"
""," PNR-2648 ","Vacation","","2024-05-20","1"
"LEAVE-8239","","Vacation","2022-01-06","","5"
"LEAVE-8240","PNR-2648","Personal Leave"," 2025-04-24 ","2025-04-26","3"
"LEAVE-8241","PNR-2649","Personal Leave","2023-11-23","2023-11-27","5"
"LEAVE-8242","PNR-2649","Maternity/Paternity","2021-08-08","2021-08-09","2"
"LEAVE-8243","PNR-2649","Sick Leave","2025-09-06","2025-09-15","10"
"LEAVE-8244","PNR-2649","Personal Leave","2019-03-27","","10"
"LEAVE-8245","PNR-2649","Vacation"," 2021-05-05 ","2021-05-09","5"
"LEAVE-8246","PNR-2650","Maternity/Paternity","2020-08-27","2020-08-31","5"
"LEAVE-8247","PNR-2650","Personal Leave","2021-02-05","2021-02-14","10"
"LEAVE-8248","PNR-2650","Maternity/Paternity","2019-04-29","2019-04-30","2"
"LEAVE-8249","PNR-2650","Maternity/Paternity","2020-09-28","2020-09-30","3"
"LEAVE-8250","PNR-2650","Maternity/Paternity","2023-03-08","2023-03-12","5"
"LEAVE-8251","PNR-2651","Maternity/Paternity","2019-03-26","2019-04-03","10"
"LEAVE-8252","PNR-2651","Sick Leave","2025-10-02","2025-10-03","2"
"LEAVE-8253","PNR-2651","Personal Leave","2023-03-18","2023-03-19","2"
"LEAVE-8254","PNR-2651"," Maternity/Paternity ","2024-02-06","2024-02-07","2"
"LEAVE-8255","PNR-2651","Sick Leave","2019-04-21","2019-04-30","10"
"LEAVE-8256","PNR-2652","Sick Leave","2023-02-17","2023-02-17","1"
"LEAVE-8257"," PNR-2652 ","Personal Leave","2023-02-17","2023-02-17","1"
"LEAVE-8258","PNR-2652","Personal Leave","2020-06-29","2020-06-29","1"
"LEAVE-8259","PNR-2652","Maternity/Paternity","2018-04-11","2018-04-12","2"
"LEAVE-8260","PNR-2652","Maternity/Paternity","2023-01-26","2023-01-28","3"
"LEAVE-8261","PNR-2653","Sick Leave","2020-07-20","2020-07-29","10"
"LEAVE-8262","PNR-2653","Maternity/Paternity","2020-04-18","2020-04-27","10"
"LEAVE-8263","PNR-2653","Maternity/Paternity","2019-05-20","2019-05-22","3"
"LEAVE-8264","PNR-2653","Maternity/Paternity","2020-04-28"," 2020-04-30 ","3"
"LEAVE-8265","PNR-2653","Sick Leave","2024-01-07","2024-01-16","10"
"LEAVE-8266","PNR-2654","Vacation","2019-02-05","2019-02-09","5"
"LEAVE-8267","PNR-2654","Sick Leave","2022-03-28","2022-04-01","5"
"LEAVE-8268","","Sick Leave","2018-12-02","2018-12-06","5"
"#N/A","PNR-2654","Sick Leave","#N/A","2022-01-26","10"
"LEAVE-8270","PNR-2654","Maternity/Paternity","2023-02-22","2023-02-24","3"
"LEAVE-8271","PNR-2655","Personal Leave","2024-01-04","2024-01-06","3"
"#N/A","PNR-2655","Personal Leave","2018-03-02","2018-03-03","2"
"LEAVE-8273","PNR-2655","Vacation","2018-04-07","2018-04-08","2"
"LEAVE-8274","PNR-2655","Vacation","2018-12-23","2018-12-24","2"
" LEAVE-8275 ","PNR-2655","Personal Leave","2022-05-28","2022-05-28","1"
"LEAVE-8276","PNR-2656","Sick Leave","2019-02-18","2019-02-20","3"
"LEAVE-8277","PNR-2656","Sick Leave","2025-03-05","2025-03-14","10"
"LEAVE-8278","PNR-2656","Personal Leave","2021-07-11","2021-07-11","1"
"LEAVE-8279","PNR-2656","Maternity/Paternity","2025-03-25","2025-04-03","10"
"LEAVE-8280","PNR-2656","Personal Leave","2023-05-13","2023-05-17","5"
"LEAVE-8280","PNR-2656","Personal Leave","2023-05-13","2023-05-17","5"
"LEAVE-8282","PNR-2657","Maternity/Paternity","2020-06-12","2020-06-21","10"
"LEAVE-8283","PNR-2657","Personal Leave","2022-06-03","2022-06-03","1"
"LEAVE-8284","PNR-2657","Maternity/Paternity","#N/A","2020-12-18","5"
"LEAVE-8285","PNR-2657","Personal Leave","2020-03-06","2020-03-07","2"
"LEAVE-8286","PNR-2658","Vacation","2021-01-25","2021-02-03","10"
"LEAVE-8287","PNR-2658","Maternity/Paternity","2020-03-17","2020-03-21","5"
"LEAVE-8288","PNR-2658","Vacation","2018-11-17"," 2018-11-19 ","3"
"LEAVE-8289","PNR-2658","Vacation","2020-05-30","2020-06-08","10"
"LEAVE-8290"," PNR-2658 ","Sick Leave"," 2019-08-21 ","2019-08-30","10"
"LEAVE-8291","PNR-2659","Vacation","2025-06-09","2025-06-09","1"
"LEAVE-8292","PNR-2659","Sick Leave","2024-07-18"," 2024-07-19 ","2"
"LEAVE-8293","PNR-2659","Maternity/Paternity","2025-02-22","","1"
"LEAVE-8294","PNR-2659","Sick Leave","2025-07-15","2025-07-17","3"
" LEAVE-8295 ","PNR-2659","Vacation","2025-04-17","2025-04-19","3"
"LEAVE-8295","PNR-2659","Vacation","2025-04-17","2025-04-19","3"
"LEAVE-8297","PNR-2660","Vacation","2024-12-01","2024-12-03","3"
"LEAVE-8298","PNR-2660"," Personal Leave ","2018-07-22","2018-07-22","1"
"LEAVE-8299","PNR-2660","Vacation","2025-07-09","2025-07-09","1"
"LEAVE-8300","PNR-2660","Personal Leave","2021-02-20","2021-02-24","5"
"LEAVE-8301","PNR-2661","Maternity/Paternity","2021-04-01","2021-04-01","1"
"LEAVE-8302","PNR-2661","Sick Leave","2023-04-14","2023-04-14","1"
"LEAVE-8303","PNR-2661","Sick Leave","2024-06-15","2024-06-19","5"
" LEAVE-8304 ","PNR-2661","Vacation","2019-10-10","2019-10-19","10"
"LEAVE-8305","PNR-2661","Personal Leave","2018-09-06","2018-09-08","3"
"LEAVE-8306","PNR-2662","Maternity/Paternity","2019-03-19","2019-03-21","3"
"LEAVE-8307","PNR-2662","Sick Leave","2020-07-16","2020-07-18","3"
"LEAVE-8308","PNR-2662","Personal Leave","2022-11-24","2022-11-26","3"
"LEAVE-8309","PNR-2662","Maternity/Paternity","2025-07-23","2025-07-24","2"
"LEAVE-8310","PNR-2662","Personal Leave","2021-09-14","","2"
"LEAVE-8311","PNR-2663","Personal Leave","2020-08-25","2020-09-03","10"
"LEAVE-8312","PNR-2663","#N/A","2023-12-04","2023-12-08","5"
"LEAVE-8313","PNR-2663","Vacation"," 2020-07-16 ","2020-07-18","3"
"LEAVE-8314","PNR-2663","#N/A","2024-03-05","2024-03-14","10"
"LEAVE-8315","PNR-2663",""," 2018-01-16 ","2018-01-25",""
"LEAVE-8316","PNR-2664","Personal Leave","","2024-03-22","1"
"LEAVE-8317","PNR-2664","Maternity/Paternity","2019-04-15","2019-04-19","5"
" LEAVE-8318 ","PNR-2664","Sick Leave","2025-05-17","2025-05-18",""
"LEAVE-8319","PNR-2664","Vacation","2021-11-06","2021-11-06","1"
"LEAVE-8320","PNR-2664","Personal Leave","2024-02-23","2024-02-24","2"
"LEAVE-8321","PNR-2665","Sick Leave","2023-07-26","2023-07-28","3"
"LEAVE-8322","","Maternity/Paternity","2024-05-13","2024-05-17","5"
"LEAVE-8323","","Personal Leave","2020-09-14","2020-09-18","5"
"LEAVE-8324","PNR-2665","Vacation","2023-05-15","2023-05-17","3"
"LEAVE-8325","PNR-2665","Personal Leave","2023-05-25","2023-05-25","1"
"LEAVE-8326","PNR-2666","Maternity/Paternity","2023-09-02","2023-09-03","2"
"LEAVE-8326","PNR-2666","Maternity/Paternity","2023-09-02","2023-09-03","2"
"LEAVE-8328","PNR-2666","Personal Leave","2022-06-23","2022-06-27","5"
"LEAVE-8329","PNR-2666","Maternity/Paternity","2021-11-17","2021-11-19","3"
"LEAVE-8330","PNR-2666","Vacation","2022-11-26","2022-11-30","5"
"LEAVE-8331","PNR-2667","Maternity/Paternity","2024-09-19","2024-09-19","1"
"LEAVE-8332","PNR-2667","","2023-12-22","2023-12-23","2"
"LEAVE-8333"," PNR-2667 ","Personal Leave","2018-01-25","2018-01-25","1"
"LEAVE-8334","PNR-2667","Vacation","2023-10-02","2023-10-03",""
"LEAVE-8335","PNR-2667","Sick Leave","2023-01-29","2023-01-30","2"
"LEAVE-8336","PNR-2668","","2024-01-17","2024-01-21","5"
"","#N/A","Maternity/Paternity","2023-02-07","2023-02-11","5"
"LEAVE-8338","PNR-2668","Sick Leave","2020-11-13","2020-11-14",""
"LEAVE-8339","PNR-2668","Maternity/Paternity","2018-09-07","2018-09-11","5"
"LEAVE-8340","PNR-2668","Maternity/Paternity","2021-12-26","2021-12-27","2"
"LEAVE-8341","PNR-2669","Vacation","2020-05-07","2020-05-07","1"
"LEAVE-8342","PNR-2669","Personal Leave","2023-06-11","2023-06-15","5"
"LEAVE-8343","PNR-2669","Vacation","2023-11-10","2023-11-12","3"
"LEAVE-8344","PNR-2669","Vacation","2018-09-19","2018-09-21","3"
"LEAVE-8345","PNR-2669","Vacation","2018-09-07","2018-09-11","5"
"LEAVE-8346","PNR-2670","","2020-02-22","2020-02-26",""
"LEAVE-8347","PNR-2670","Sick Leave","2023-03-26","2023-03-26",""
"LEAVE-8348","PNR-2670","Vacation","2024-06-10","2024-06-10","1"
"LEAVE-8349","PNR-2670","Personal Leave","2022-06-09","2022-06-10","2"
"LEAVE-8350","PNR-2670","Sick Leave","2025-04-26","2025-04-30","5"
"LEAVE-8351","PNR-2671","Sick Leave","2019-06-20","2019-06-24","5"
"LEAVE-8352","PNR-2671","Maternity/Paternity","2025-09-23","2025-09-23","1"
"LEAVE-8353","PNR-2671","Personal Leave","2019-04-08","2019-04-17","10"
"LEAVE-8354","PNR-2671","Personal Leave","2022-12-28","2022-12-30","3"
"LEAVE-8355","PNR-2671","Maternity/Paternity","2018-12-18","","2"
"LEAVE-8356","PNR-2672","Maternity/Paternity","2018-07-30","","5"
"LEAVE-8357","PNR-2672","Personal Leave","2025-08-27","2025-08-31","5"
"LEAVE-8358","PNR-2672","Vacation","2019-08-25","2019-09-03","10"
"LEAVE-8359","PNR-2672","Maternity/Paternity","2025-01-01","2025-01-03","3"
"LEAVE-8360","PNR-2672","Vacation","2020-08-02","2020-08-06","5"
"LEAVE-8361","PNR-2673"," Maternity/Paternity "," 2025-02-28 ","2025-03-04","5"
"LEAVE-8362","PNR-2673","Personal Leave","2020-02-28","2020-02-28","1"
"LEAVE-8363","PNR-2673","Personal Leave","2020-06-08","2020-06-10","3"
"LEAVE-8364","PNR-2673","Vacation","","2020-06-17","2"
"LEAVE-8365","PNR-2673","Vacation","","2019-05-07","2"
" LEAVE-8366 ","PNR-2674","Sick Leave","2024-08-16","2024-08-18","3"
"LEAVE-8367","PNR-2674","Vacation","2022-04-16","2022-04-25","10"
"LEAVE-8368","PNR-2674","Maternity/Paternity","2018-04-17","2018-04-19","3"
"LEAVE-8369","PNR-2674","Personal Leave","","2025-07-23","2"
"LEAVE-8370","","Vacation","2020-08-16","2020-08-25","10"
"LEAVE-8371","PNR-2675","Personal Leave","2023-09-07","2023-09-09","3"
"LEAVE-8372","PNR-2675","Maternity/Paternity","2023-06-05","2023-06-06","2"
"LEAVE-8373","PNR-2675","Personal Leave","2018-03-13","2018-03-15","3"
"LEAVE-8374","PNR-2675","Maternity/Paternity","2025-05-01","2025-05-02","2"
"LEAVE-8375","PNR-2675"," Maternity/Paternity ","2024-05-29","2024-06-02","5"
"LEAVE-8376","PNR-2676","Maternity/Paternity"," 2024-05-10 ","2024-05-11","2"
"LEAVE-8377","PNR-2676","Sick Leave"," 2024-06-02 ","2024-06-02","1"
"LEAVE-8378"," PNR-2676 ","Vacation","2021-02-02","2021-02-06","5"
"LEAVE-8379","PNR-2676","Maternity/Paternity","2023-05-16","2023-05-16","1"
"LEAVE-8380","PNR-2676","Sick Leave","2022-07-18","2022-07-22","5"
"LEAVE-8381","PNR-2677","Personal Leave","2019-08-07","2019-08-07","1"
"LEAVE-8382","PNR-2677","Vacation","#N/A","2019-03-19","2"
"LEAVE-8383","PNR-2677","Personal Leave","2025-09-10","2025-09-12","3"
"LEAVE-8384","","","2024-06-14","2024-06-15","2"
"LEAVE-8385","PNR-2677","","2023-03-23","2023-03-27","5"
"LEAVE-8386","PNR-2678","Sick Leave","2023-04-17","2023-04-18","2"
" LEAVE-8387 ","PNR-2678","Personal Leave","2024-01-22","2024-01-23","2"
"LEAVE-8388","PNR-2678","Vacation","2019-07-02","2019-07-02","1"
"LEAVE-8389","PNR-2678","Maternity/Paternity","2022-06-03","","5"
"LEAVE-8390","PNR-2678","Sick Leave","2019-06-25","2019-06-29","5"
"LEAVE-8391","PNR-2679","Maternity/Paternity"," 2020-05-07 ","2020-05-07","1"
"LEAVE-8391","PNR-2679","Maternity/Paternity","2020-05-07","2020-05-07","1"
"LEAVE-8393","PNR-2679","Vacation","2022-03-11","2022-03-15","5"
"LEAVE-8394","PNR-2679"," Sick Leave ","2023-02-19","2023-02-28",""
"LEAVE-8395","PNR-2679","Maternity/Paternity","2022-05-20","2022-05-20","1"
"LEAVE-8396","PNR-2680","Sick Leave","2023-01-06","2023-01-07","2"
"LEAVE-8397"," PNR-2680 ","Personal Leave","2025-06-11","2025-06-11","1"
"","PNR-2680","Sick Leave"," 2022-04-20 ","2022-04-22","3"
"","PNR-2680","Vacation","2023-08-25","2023-08-26","2"
"LEAVE-8400","PNR-2680","Sick Leave","2022-04-21","2022-04-30","10"
"LEAVE-8401","PNR-2681","Vacation","2020-09-26","2020-09-26","1"
"LEAVE-8402","PNR-2681","Vacation","2019-09-23","2019-09-24","2"
" LEAVE-8403 ","PNR-2681","Vacation","2022-01-01","2022-01-05","5"
"LEAVE-8404","PNR-2681","Personal Leave","2022-12-09","2022-12-13","5"
"LEAVE-8405"," PNR-2681 ","Maternity/Paternity","2024-09-02","2024-09-11","10"
"LEAVE-8406","","Personal Leave","2019-01-31","2019-02-04","5"
"LEAVE-8407","PNR-2682","Maternity/Paternity","2018-11-13","2018-11-14","2"
"LEAVE-8408","PNR-2682","Vacation","2025-05-30","2025-05-30","1"
"LEAVE-8409","PNR-2682","Maternity/Paternity","","2021-10-27","5"
" LEAVE-8410 ","PNR-2682","Vacation","2025-06-06","2025-06-07",""
"LEAVE-8411","PNR-2683",""," 2018-10-04 ","2018-10-04","1"
"LEAVE-8411","PNR-2683","Maternity/Paternity","2018-10-04","2018-10-04","1"
"LEAVE-8412","PNR-2683","Sick Leave","2020-02-19","2020-02-28","10"
"#N/A","PNR-2683","Vacation","2022-11-12"," 2022-11-12 ","1"
"LEAVE-8415","PNR-2683","Vacation","2018-08-11","2018-08-11","1"
" LEAVE-8416 ","PNR-2684","Maternity/Paternity","2023-02-21","2023-02-25","5"
"LEAVE-8417","PNR-2684","Sick Leave","2018-06-29","2018-07-01","3"
" LEAVE-8418 ","PNR-2684","Sick Leave","2025-05-19","2025-05-20","2"
"LEAVE-8419","PNR-2684","Maternity/Paternity","2019-07-09","2019-07-10","2"
"LEAVE-8420","PNR-2684","Personal Leave","2023-09-30","2023-10-09","10"
"LEAVE-8421","PNR-2685","Personal Leave","2020-06-23","2020-06-23","1"
"","PNR-2685","Personal Leave","2025-08-31","2025-09-09","10"
"LEAVE-8423","PNR-2685","Personal Leave","2024-07-20"," 2024-07-29 ","10"
"LEAVE-8424","PNR-2685","Personal Leave","2019-03-25","2019-03-26","2"
"LEAVE-8424","PNR-2685","Personal Leave","2019-03-25","2019-03-26","2"
"LEAVE-8426"," PNR-2686 ","Personal Leave","2021-04-27","#N/A","1"
"LEAVE-8427","PNR-2686","Vacation","2021-06-27","2021-06-29","3"
"LEAVE-8428","PNR-2686","Vacation","2023-07-02","2023-07-11","10"
"LEAVE-8429","PNR-2686","Maternity/Paternity","2025-08-19","#N/A","5"
" LEAVE-8430 ","PNR-2686","Personal Leave","2024-11-26","2024-12-05","10"
"LEAVE-8430","PNR-2686","Personal Leave","2024-11-26","2024-12-05","10"
"LEAVE-8432","PNR-2687","Maternity/Paternity"," 2024-05-02 ","2024-05-11","10"
"LEAVE-8433","PNR-2687","Vacation","2020-06-21","2020-06-30","10"
"LEAVE-8434","PNR-2687","Vacation","2018-09-19","2018-09-23","5"
"LEAVE-8435","PNR-2687","Personal Leave","2023-11-22","2023-11-24","3"
"LEAVE-8436","PNR-2688","Personal Leave","2021-08-28","2021-08-29","2"
"LEAVE-8437","PNR-2688","Sick Leave","2018-09-02","2018-09-03","2"
"LEAVE-8437","PNR-2688","Sick Leave","2018-09-02","2018-09-03","2"
"LEAVE-8439","PNR-2688","Vacation","2023-11-15","2023-11-24","10"
"LEAVE-8440","PNR-2688","Personal Leave","2019-02-15","2019-02-24","10"
"LEAVE-8441","PNR-2689"," Sick Leave ","2021-05-05","2021-05-14","10"
"LEAVE-8441","PNR-2689","Sick Leave","2021-05-05","2021-05-14","10"
" LEAVE-8443 ","PNR-2689","Maternity/Paternity","2018-07-20","2018-07-29","10"
"LEAVE-8444","PNR-2689","Sick Leave","2022-02-16","2022-02-16","1"
"LEAVE-8445","PNR-2689","Vacation","2022-02-13","2022-02-17","5"
"LEAVE-8446","PNR-2690","Sick Leave","2025-10-17","2025-10-21","5"
"LEAVE-8447","","Personal Leave","2025-10-28","2025-10-29","2"
"LEAVE-8448","PNR-2690","Sick Leave","2022-03-04","2022-03-13","10"
"LEAVE-8449","PNR-2690","Maternity/Paternity","2022-10-03","2022-10-12","10"
" LEAVE-8450 ","PNR-2690","Vacation","2018-01-07","2018-01-09","3"
"LEAVE-8451","PNR-2691","","2022-09-23","2022-09-24","2"
"LEAVE-8452","PNR-2691","Sick Leave","2019-10-02","2019-10-02","1"
"LEAVE-8453","PNR-2691","Sick Leave","2020-01-20","2020-01-21","2"
"LEAVE-8454","PNR-2691","Personal Leave","2025-04-25","2025-04-25","1"
"LEAVE-8455","PNR-2691","Maternity/Paternity","2024-06-29","2024-07-08","10"
"LEAVE-8456","PNR-2692","Personal Leave","2020-10-11","2020-10-20","10"
"LEAVE-8457","PNR-2692","Sick Leave","2022-11-01","2022-11-03","3"
"LEAVE-8457","PNR-2692","Sick Leave","2022-11-01","2022-11-03","3"
"LEAVE-8459","PNR-2692","Personal Leave","2024-03-16","2024-03-18","3"
"#N/A","PNR-2692","Sick Leave","2025-08-27","2025-08-28","2"
"LEAVE-8460","PNR-2692","Sick Leave","2025-08-27","2025-08-28","2"
"LEAVE-8462","PNR-2693","Vacation","2018-02-27","2018-02-27","1"
"LEAVE-8463","PNR-2693","","2023-10-21","2023-10-25","5"
"LEAVE-8464","","Personal Leave","2020-04-23","2020-04-27","5"
"LEAVE-8465","PNR-2693","Vacation","2020-10-04","2020-10-05",""
"LEAVE-8466","PNR-2694","Vacation","2023-06-21","2023-06-25","5"
"LEAVE-8467","","Sick Leave","2023-07-12","2023-07-14","3"
"LEAVE-8468","PNR-2694","Personal Leave","2024-03-04","2024-03-13","10"
"LEAVE-8469","PNR-2694","Sick Leave","2019-08-12","2019-08-16","5"
"LEAVE-8470","PNR-2694","Sick Leave","2025-09-07","2025-09-16","10"
" LEAVE-8471 ","PNR-2695","Personal Leave","2022-11-14","2022-11-18","5"
"LEAVE-8472"," PNR-2695 ","Maternity/Paternity","2024-08-31","2024-09-01","2"
"LEAVE-8473","PNR-2695","Vacation","2020-01-18","2020-01-27","10"
"LEAVE-8474","PNR-2695","Sick Leave","2018-08-07","2018-08-16","10"
"LEAVE-8475","PNR-2695","Sick Leave","2022-06-20","2022-06-20","1"
"LEAVE-8476","PNR-2696","Personal Leave","2023-04-07","2023-04-07","1"
"LEAVE-8477","","Personal Leave","2019-06-03","2019-06-03","1"
"LEAVE-8478","PNR-2696","Maternity/Paternity","2022-02-03","2022-02-12","10"
" LEAVE-8479 ","PNR-2696","Vacation","2022-04-12"," 2022-04-16 ","5"
"LEAVE-8480","PNR-2696","Vacation","2019-07-23","","3"
"LEAVE-8481","PNR-2697","Sick Leave","2018-03-16","2018-03-18","3"
"LEAVE-8482","PNR-2697","Maternity/Paternity","2019-05-27","2019-06-05","10"
"LEAVE-8483","PNR-2697"," Maternity/Paternity ","2021-05-22","2021-05-22","1"
"LEAVE-8484","PNR-2697","Sick Leave","2025-02-17","2025-02-17","1"
"LEAVE-8485","PNR-2697","Vacation","2021-07-18","2021-07-18","1"
" LEAVE-8486 ","PNR-2698","Maternity/Paternity","2018-11-21","2018-11-21","1"
"LEAVE-8487","#N/A","Maternity/Paternity","","2018-05-18","1"
"LEAVE-8487","PNR-2698","Maternity/Paternity","2018-05-18","2018-05-18","1"
"LEAVE-8489","PNR-2698","Vacation","2018-03-18","2018-03-18","1"
"LEAVE-8490","PNR-2698","Personal Leave","2022-09-02","2022-09-02","1"
"LEAVE-8491","PNR-2699","Sick Leave","2024-09-02","2024-09-04","3"
" LEAVE-8492 ","PNR-2699","Personal Leave","2018-09-25"," 2018-09-26 ","2"
"LEAVE-8493","PNR-2699","Personal Leave","2019-01-19","2019-01-28","10"
"LEAVE-8494","PNR-2699","Maternity/Paternity","2024-01-06","2024-01-15","10"
"LEAVE-8495","PNR-2699","Personal Leave","2021-11-16","2021-11-20","5"
"LEAVE-8496","PNR-2700","Vacation","2024-08-25","2024-09-03","10"
"LEAVE-8497","PNR-2700","Sick Leave","2020-02-26","2020-03-01","5"
"LEAVE-8498","PNR-2700","Personal Leave","2018-06-13","2018-06-13","1"
"LEAVE-8499"," PNR-2700 ","Sick Leave","2019-05-25","2019-05-27","3"
"LEAVE-8500","PNR-2700","Maternity/Paternity","2024-01-18","2024-01-27",""
"LEAVE-8501"," PNR-2701 ","Vacation"," 2019-07-13 ","2019-07-14","2"
"LEAVE-8502","PNR-2701","","2023-07-14","2023-07-14","1"
"LEAVE-8503","PNR-2701","Personal Leave","2018-12-04","2018-12-08","5"
"LEAVE-8504","PNR-2701","","2018-11-20"," 2018-11-20 ","1"
"LEAVE-8505","PNR-2701","Vacation","2022-09-29","#N/A","5"
"LEAVE-8506","","Maternity/Paternity","2023-03-10","2023-03-10","1"
"LEAVE-8507","PNR-2702","Maternity/Paternity","2021-11-07","2021-11-11","5"
"LEAVE-8508","PNR-2702","Sick Leave","2019-08-30","2019-09-03","5"
"LEAVE-8509","PNR-2702","Maternity/Paternity","2023-07-01","2023-07-10","10"
"LEAVE-8509","PNR-2702","Maternity/Paternity","2023-07-01","2023-07-10","10"
"LEAVE-8511","PNR-2703","Vacation","2019-12-30","2020-01-08","10"
"LEAVE-8512","PNR-2703","","2019-03-22","2019-03-31","10"
"LEAVE-8513","PNR-2703"," Personal Leave "," 2020-09-19 ","2020-09-21","3"
"LEAVE-8514","PNR-2703","Vacation","2023-04-20","2023-04-29","10"
"LEAVE-8515","","Sick Leave","2020-11-16","2020-11-16","1"
"LEAVE-8516","PNR-2704","Sick Leave","2020-02-28","2020-03-08","10"
"LEAVE-8517","PNR-2704","Vacation"," 2025-05-23 ","2025-06-01","10"
"LEAVE-8518","PNR-2704","Maternity/Paternity","2023-12-12","2023-12-16","5"
"LEAVE-8519","PNR-2704","Maternity/Paternity","2024-09-01","2024-09-02","2"
"LEAVE-8520","PNR-2704","Maternity/Paternity","2018-07-23","2018-07-23","1"
"LEAVE-8521"," PNR-2705 ","Sick Leave","2022-01-18","2022-01-22","5"
"LEAVE-8522","PNR-2705","Maternity/Paternity","2022-03-19","2022-03-19","1"
"LEAVE-8523","PNR-2705","Sick Leave","2019-03-18","2019-03-20","3"
"","PNR-2705","Personal Leave","2021-09-20","2021-09-20","1"
"LEAVE-8525","PNR-2705","","2023-07-26","2023-07-27","2"
"LEAVE-8526","PNR-2706","Vacation","2022-11-29","2022-12-01","3"
"LEAVE-8527","PNR-2706","Vacation","2022-10-18","2022-10-22","5"
"LEAVE-8527","PNR-2706","Vacation","2022-10-18","2022-10-22","5"
"LEAVE-8529","PNR-2706","Personal Leave","2024-12-08","2024-12-08","1"
"LEAVE-8530","PNR-2706","Personal Leave","2021-10-09","2021-10-13","5"
"LEAVE-8531","PNR-2707","Sick Leave","2019-11-11","2019-11-15","5"
"LEAVE-8532","PNR-2707","Sick Leave","2024-09-16","2024-09-25","10"
