CandidateID,PositionID,JobTitle,ApplicationDate,Source,Stage,DateatStage
"CAND-17973","POS-424","Marketing","2025-10-24","Job Fair","Screened","2025-10-28"
"CAND-17975","POS-424","Marketing","2025-10-24","Job Fair","Interview 2","2025-11-04"
"CAND-17975","POS-424","Marketing","2025-10-24","Job Fair","Interview 2","2025-11-04"
"","POS-424","Marketing","2025-10-24","Indeed","Hired","2025-11-17"
"CAND-17978","","Marketing"," 2025-09-29 ","#N/A","Rejected"," 2025-09-29 "
"CAND-17979","POS-425","Marketing","2025-08-28","Indeed","Applied","2025-08-28"
"CAND-17980","POS-425","Marketing","2025-08-28","Company Website","","2025-08-31"
"CAND-17981","POS-425","Marketing","2025-09-12","Company Website","Rejected","2025-09-12"
"CAND-17982","POS-425","Marketing","2025-10-09","Job Fair"," Applied ","2025-10-09"
"CAND-17983"," POS-425 ","Marketing","2025-10-09","Employee Referral","Rejected","2025-10-12"
"CAND-17984","POS-425"," Marketing ","2025-09-22","Job Fair","Applied","2025-09-22"
"CAND-17985","POS-425","","2025-09-22","Indeed","Rejected","2025-09-26"
"CAND-17986","POS-425","Marketing"," 2025-07-23 ","Company Website"," Rejected ","2025-07-23"
"CAND-17987","POS-425","Marketing","2025-10-26"," LinkedIn ","Rejected"," 2025-10-26 "
"CAND-17988","","Marketing"," 2025-10-14 ","Employee Referral","#N/A",""
"CAND-17989","POS-425","Marketing","#N/A"," Indeed ","Screened","2025-10-21"
"CAND-17989","POS-425","Marketing","2025-10-14","Indeed","Screened","2025-10-21"
" CAND-17991 ","POS-425"," Marketing ","2025-10-24"," Job Fair ","Rejected","2025-10-24"
"CAND-17992"," POS-425 ","Marketing","2025-07-14","Employee Referral","Applied","2025-07-14"
"CAND-17993","POS-425","Marketing","2025-07-14","Job Fair","Rejected","2025-07-17"
"","POS-425","Marketing","2025-07-17","Employee Referral","Rejected",""
"CAND-17994","POS-425","Marketing","2025-07-17","Employee Referral","Rejected","2025-07-17"
"CAND-17996","POS-425","Marketing"," 2025-08-31 ","Job Fair"," Rejected ","2025-09-06"
"CAND-17997","POS-425","Marketing","","Company Website","Rejected","2025-10-25"
"CAND-17998","POS-425","","2025-08-30","","Applied","2025-08-30"
"CAND-17998","POS-425","Marketing","2025-08-30","LinkedIn","Applied","2025-08-30"
"CAND-18000"," POS-425 ","Marketing","2025-08-30"," Company Website ","Rejected","2025-09-04"
"CAND-18001","POS-425","Marketing","2025-10-10","LinkedIn"," Rejected ","2025-10-10"
"CAND-18002","POS-426","IT","2025-10-16","Indeed","Rejected","2025-10-16"
"CAND-18003"," POS-426 ","IT","2025-10-17","Indeed","Applied","2025-10-17"
"CAND-18004","","IT","#N/A","Company Website","Screened"," 2025-10-20 "
" CAND-18005 ","POS-426","IT"," 2025-10-17 ","Company Website","Rejected","2025-10-25"
"CAND-18005","POS-426","IT","2025-10-17","Company Website","Rejected","2025-10-25"
"CAND-18007","POS-426","IT"," 2025-08-14 ","Employee Referral","Applied","2025-08-14"
" CAND-18008 ","POS-426","IT","2025-08-14","#N/A","Screened","2025-08-20"
"CAND-18009","POS-426","IT","2025-08-14","Company Website","","2025-08-25"
"CAND-18010","POS-426","IT","2025-08-14"," Indeed ","Interview 2","2025-08-27"
"CAND-18010","POS-426","IT","2025-08-14","Indeed","Interview 2","2025-08-27"
"","POS-426","IT","2025-08-14","LinkedIn"," Hired ","2025-09-04"
"CAND-18012","POS-426","IT","2025-08-14","LinkedIn","Hired","2025-09-04"
"CAND-18014","POS-426","IT","#N/A","Job Fair","Applied","2025-09-03"
"CAND-18015","POS-426","IT","","Company Website","Screened","2025-09-05"
"CAND-18015","POS-426","IT","2025-09-03","Company Website","Screened","2025-09-05"
"","POS-426","IT","2025-09-03","Company Website","Interview 2","2025-09-12"
"","POS-426"," IT "," 2025-09-03 ","Company Website","Offer","2025-09-16"
"CAND-18018","POS-426","IT","2025-09-03","Company Website","Offer","2025-09-16"
"CAND-18020","POS-426","IT"," 2025-10-21 ","Job Fair","Applied","2025-10-21"
" CAND-18021 "," POS-426 ","IT","2025-10-21","Job Fair"," Screened ","2025-10-28"
"CAND-18022","","IT","2025-10-21","Company Website"," Interview 1 ","2025-10-31"
"CAND-18022","POS-426","IT","2025-10-21","Company Website","Interview 1","2025-10-31"
"CAND-18023","POS-426","IT","2025-10-21","LinkedIn","Interview 2","2025-11-06"
"","","IT","2025-10-21","Indeed","Hired","2025-11-20"
"CAND-18026"," POS-426 ","IT","2025-09-14"," Company Website ","Applied"," 2025-09-14 "
"CAND-18027","POS-426","IT","2025-09-14","Job Fair","Screened","2025-09-19"
"CAND-18027","POS-426","IT","2025-09-14","Job Fair","Screened","2025-09-19"
"CAND-18029","POS-426"," IT ","2025-08-16","LinkedIn","Applied","2025-08-16"
" CAND-18030 ","","IT","2025-08-16","Indeed","Screened",""
"CAND-18031","POS-426","IT","2025-08-16","Job Fair","",""
"CAND-18032","POS-426","IT","2025-08-16","","Interview 2","2025-09-03"
"CAND-18033"," POS-426 ","IT"," 2025-08-16 ","LinkedIn","Offer","2025-09-10"
"CAND-18034","POS-426","IT"," 2025-08-16 ","Company Website","Hired","2025-09-15"
"CAND-18034","POS-426","IT","2025-08-16","Company Website","Hired","2025-09-15"
"CAND-18036","POS-426","","2025-09-20","Job Fair","Applied"," 2025-09-20 "
"CAND-18037","POS-426","IT","2025-09-20","LinkedIn","Rejected","2025-09-23"
"CAND-18038","POS-427"," Research ","2025-09-30","Employee Referral","Applied",""
"#N/A","#N/A","Research","2025-09-30"," Company Website ","Screened","2025-10-02"
"CAND-18040","POS-427","Research",""," Employee Referral ","Rejected","2025-10-06"
"CAND-18041"," POS-427 ","Research","2025-09-28","Indeed","Rejected","2025-09-28"
"CAND-18042","POS-427","Research","2025-09-25","Job Fair","Applied","2025-09-25"
"","POS-427"," Research ","2025-09-25","","Rejected",""
"CAND-18044","POS-427"," Research "," 2025-10-07 ","Indeed","Applied","2025-10-07"
"CAND-18045"," POS-427 ","Research","2025-10-07","","","2025-10-12"
"CAND-18046","POS-427",""," 2025-10-01 ","Job Fair","Applied","2025-10-01"
"CAND-18047","POS-427","Research","","Employee Referral","Screened","2025-10-03"
"CAND-18048","POS-427"," Research ","2025-10-01","Company Website","Interview 1"," 2025-10-07 "
"CAND-18049","POS-427","Research","2025-10-01","","","2025-10-12"
"CAND-18050","POS-427","Research","2025-10-01","Employee Referral",""," 2025-10-15 "
"","POS-427","Research","2025-10-01","Indeed","","2025-10-21"
"","POS-427","Research"," 2025-10-17 ","Indeed","Rejected",""
"CAND-18052","POS-427","Research","2025-10-17","Indeed","Rejected","2025-10-17"
" CAND-18054 ","POS-427","Research","2025-10-17","Employee Referral","Rejected","2025-10-23"
"CAND-18055","POS-427",""," 2025-09-20 ","Job Fair","Applied"," 2025-09-20 "
"CAND-18056","POS-427","Research","2025-09-20","Company Website","Screened","2025-09-22"
"CAND-18057","POS-427"," Research ","2025-09-20","Indeed","Interview 1","2025-09-25"
"CAND-18057","POS-427","Research","2025-09-20","Indeed","Interview 1","2025-09-25"
"CAND-18058","POS-427","Research","2025-09-20","Indeed","Interview 2","2025-10-01"
"","POS-427","#N/A","#N/A"," Job Fair "," Rejected ","2025-09-30"
"#N/A","POS-427","Research","2025-09-27","Employee Referral","Applied","2025-09-27"
"CAND-18062","POS-427","Research","2025-09-27","Company Website","Screened",""
"CAND-18062","POS-427","Research","2025-09-27","Company Website","Screened","2025-09-30"
"CAND-18064","POS-427","Research","2025-10-02","Employee Referral","Applied","2025-10-02"
"CAND-18065","POS-427"," Research ","2025-10-02","Employee Referral"," Rejected ","2025-10-08"
" CAND-18066 ","POS-427","#N/A","2025-10-29","Company Website","Applied","2025-10-29"
"CAND-18067","POS-427","Research","2025-10-29",""," Screened ","2025-11-05"
"CAND-18067","POS-427","Research","2025-10-29","LinkedIn","Screened","2025-11-05"
"CAND-18069","","Research","2025-10-29","Job Fair","Interview 2","2025-11-14"
"CAND-18070","POS-427","Research","2025-10-29","Company Website","Offer","2025-11-19"
"#N/A","POS-427","Research"," 2025-10-29 "," Job Fair "," Hired ","2025-11-25"
"CAND-18072","POS-427","Research","","LinkedIn","Applied","2025-09-29"
"CAND-18073","POS-427","Research","2025-09-29","#N/A","Screened","2025-10-04"
"CAND-18074","POS-427","Research","2025-09-29","Company Website","Interview 1","2025-10-11"
"CAND-18074","POS-427","Research","2025-09-29","Company Website","Interview 1","2025-10-11"
"CAND-18076","#N/A","Research","2025-09-07","Job Fair","Applied"," 2025-09-07 "
"#N/A","POS-428","Research"," 2025-09-07 ","Employee Referral","Screened","2025-09-10"
"","POS-428","Research","2025-09-07","LinkedIn","Interview 1","2025-09-13"
" CAND-18079 "," POS-428 ","Research","2025-09-07","Job Fair","Interview 2","2025-09-20"
"CAND-18080","POS-428","Research","2025-09-07","","Offer","2025-09-27"
"","","Research","2025-09-07","Company Website","Hired"," 2025-10-02 "
"CAND-18082","","Research","","Company Website","Rejected","2025-10-23"
"CAND-18083","POS-428","Research","","Indeed","Rejected","2025-08-26"
"CAND-18084","POS-428","#N/A","2025-09-15","LinkedIn","","2025-09-15"
"CAND-18085","POS-428","Research","2025-09-15","Job Fair","Screened","2025-09-17"
"CAND-18085","POS-428","Research","2025-09-15","Job Fair","Screened","2025-09-17"
"CAND-18087","POS-428","Research","#N/A","Company Website"," Rejected ","2025-09-29"
"CAND-18088","POS-428","Research","","Company Website","Applied"," 2025-10-23 "
"CAND-18089","POS-428","Research","2025-10-23","LinkedIn","","2025-10-30"
"CAND-18090"," POS-428 ","Research"," 2025-10-23 "," LinkedIn ","Interview 1","2025-11-03"
"CAND-18091","","","2025-10-23"," Job Fair ","","2025-11-09"
"CAND-18092","POS-428","","2025-10-23","Employee Referral","Offer","2025-11-16"
"CAND-18092","POS-428","Research","2025-10-23","Employee Referral","Offer","2025-11-16"
"#N/A","POS-428","Research","2025-09-24","#N/A","Applied","2025-09-24"
"CAND-18095","POS-428","Research","2025-09-24","LinkedIn"," Rejected ","2025-10-01"
"","POS-428","Research","2025-10-08","Company Website"," Applied ","2025-10-08"
" CAND-18097 ","POS-428","","2025-10-08","Employee Referral","Rejected","2025-10-13"
"CAND-18098","POS-428","Research","2025-08-16","Employee Referral","Applied","2025-08-16"
" CAND-18099 ","POS-428","Research","2025-08-16","Job Fair","Rejected","2025-08-22"
"CAND-18100","","Research","2025-09-18"," Employee Referral ","Rejected","2025-09-18"
"CAND-18101","POS-428","Research","2025-09-23","LinkedIn"," Applied ","2025-09-23"
" CAND-18102 "," POS-428 ","Research","2025-09-23","LinkedIn","Screened","2025-09-26"
"CAND-18103","POS-428","Research","2025-09-23","#N/A","Rejected","2025-09-29"
"CAND-18104"," POS-428 "," Research ","2025-10-03","Company Website","Applied","#N/A"
"CAND-18105","POS-428","Research","2025-10-03","Indeed"," Screened ","2025-10-08"
"CAND-18105","POS-428","Research","2025-10-03","Indeed","Screened","2025-10-08"
"CAND-18107","POS-428","Research","2025-10-03","Employee Referral","Rejected","2025-10-20"
"CAND-18108","POS-428","Research","2025-10-07","","Applied","2025-10-07"
"CAND-18109","","","2025-10-07","","Rejected","2025-10-10"
"CAND-18110","POS-428"," Research ","2025-09-29","Indeed","Applied","#N/A"
"CAND-18111","","Research","2025-09-29","LinkedIn","Screened","2025-10-02"
"CAND-18112","POS-428","Research","2025-09-29","Job Fair","Rejected","2025-10-06"
" CAND-18113 "," POS-428 ","Research"," 2025-10-22 ","Company Website","Applied","2025-10-22"
"CAND-18114","POS-428","Research"," 2025-10-22 ","","","2025-10-28"
" CAND-18115 ","POS-428","Research","2025-10-22","Job Fair"," Rejected ","2025-11-03"
"CAND-18116","POS-428","Research","2025-09-26","Indeed","","2025-09-26"
""," POS-428 ","Research","2025-09-26","Indeed","Rejected","2025-10-02"
"","","Research","2025-08-31","Indeed","Rejected","2025-08-31"
" CAND-18119 ","POS-429","IT","2025-09-23","LinkedIn","Rejected","#N/A"
"CAND-18120","POS-429","IT"," 2025-08-31 ","LinkedIn","Applied","2025-08-31"
"","POS-429","#N/A","2025-08-31","Employee Referral","Screened"," 2025-09-02 "
"CAND-18122","POS-429","IT","","Employee Referral","Rejected","2025-09-04"
"CAND-18123"," POS-429 ","IT","","Company Website","Rejected","2025-07-21"
"CAND-18124","POS-429","IT","2025-10-18","Job Fair","Applied","2025-10-18"
"CAND-18124","POS-429","IT","2025-10-18","Job Fair","Applied","2025-10-18"
"CAND-18126","POS-429"," IT ","","LinkedIn","Rejected","2025-10-25"
"","POS-429","IT","2025-09-03","Employee Referral","","2025-09-03"
"CAND-18128","POS-429","IT","2025-09-03","Employee Referral","Screened","2025-09-07"
" CAND-18129 ","POS-429","IT"," 2025-09-03 ","Job Fair","Interview 1","#N/A"
"CAND-18130","POS-429"," IT ","2025-09-03","Employee Referral","Interview 2"," 2025-09-17 "
"CAND-18131","","IT","2025-09-03","LinkedIn","Offer"," 2025-09-20 "
"CAND-18132","POS-429","IT","","","Hired","2025-09-24"
" CAND-18133 ","POS-429","","2025-09-28","LinkedIn"," Rejected ","2025-09-28"
"","POS-429","IT","2025-10-28","Company Website","Applied",""
"#N/A","POS-429","IT","","Company Website","Screened","2025-10-31"
"CAND-18136","","","2025-10-28","","Interview 1","2025-11-07"
"CAND-18137","POS-429","IT","2025-10-28","Employee Referral","","2025-11-13"
" CAND-18138 "," POS-429 "," IT ","2025-10-28","LinkedIn","Offer","2025-11-16"
" CAND-18139 ","POS-429"," IT "," 2025-10-28 ","Company Website","Hired","2025-11-20"
"","","IT","2025-10-13"," LinkedIn "," Rejected ","2025-10-13"
"CAND-18141",""," IT ","2025-10-18","LinkedIn","Applied","2025-10-18"
" CAND-18142 ","POS-429","IT","2025-10-18"," Employee Referral ","",""
"CAND-18143","POS-429","IT"," 2025-10-18 ","LinkedIn","Interview 1","2025-10-30"
"CAND-18143","POS-429","IT","2025-10-18","LinkedIn","Interview 1","2025-10-30"
" CAND-18145 ","POS-429","IT"," 2025-10-18 ","Indeed","Offer"," 2025-11-10 "
"CAND-18146"," POS-429 ","IT","2025-10-18","Job Fair","Hired","2025-11-12"
"CAND-18147"," POS-429 ","IT","2025-09-01"," Employee Referral ","Rejected"," 2025-09-01 "
"CAND-18148","POS-429","IT","2025-09-23","Employee Referral","Applied","2025-09-23"
"CAND-18149","POS-429","IT","2025-09-23","Employee Referral","#N/A","2025-09-26"
"CAND-18149","POS-429","IT","2025-09-23","Employee Referral","Screened","2025-09-26"
"CAND-18151","POS-429","","2025-09-06","Job Fair","Applied","2025-09-06"
"CAND-18151","POS-429","IT","2025-09-06","Job Fair","Applied","2025-09-06"
"CAND-18153","POS-429","IT","2025-09-06","Indeed","Interview 1"," 2025-09-15 "
"CAND-18153","POS-429","IT","2025-09-06","Indeed","Interview 1","2025-09-15"
"CAND-18155","POS-429","","2025-09-06"," LinkedIn ","Rejected","2025-09-28"
"CAND-18156","POS-429","IT","2025-09-29","Job Fair","Applied","2025-09-29"
"CAND-18157","POS-429","#N/A","2025-09-29"," Indeed ","Screened","2025-10-04"
" CAND-18158 ","POS-429"," IT "," 2025-09-29 ","Job Fair","Interview 1","2025-10-11"
"CAND-18159","POS-429","IT"," 2025-09-29 ","Employee Referral","Interview 2","2025-10-18"
"CAND-18159","POS-429","IT","2025-09-29","Employee Referral","Interview 2","2025-10-18"
"CAND-18161","POS-429","IT","2025-09-29","LinkedIn","Hired","2025-10-23"
" CAND-18162 ","POS-430",""," 2025-10-22 ","Employee Referral","Applied","2025-10-22"
"CAND-18163","POS-430","IT","2025-10-22","Indeed"," Rejected ","2025-10-25"
"CAND-18164","POS-430","IT","2025-10-19"," LinkedIn ","Applied",""
"CAND-18165","POS-430"," IT "," 2025-10-19 ","Employee Referral","Screened","2025-10-21"
"CAND-18166","POS-430","IT","2025-10-19","Employee Referral","Interview 1","2025-10-24"
"CAND-18166","POS-430","IT","2025-10-19","Employee Referral","Interview 1","2025-10-24"
"CAND-18168","POS-430","","2025-10-19","Job Fair","Offer",""
"CAND-18169","POS-430","IT","2025-10-19","Company Website"," Hired "," 2025-11-04 "
"CAND-18170"," POS-430 "," IT ","","LinkedIn","#N/A","2025-10-17"
"CAND-18171","POS-430","IT"," 2025-10-17 ","Company Website","Rejected","2025-10-24"
"","POS-430","IT","2025-10-20"," LinkedIn ","Rejected",""
"CAND-18173","POS-430",""," 2025-09-30 ","Indeed","Applied","2025-09-30"
" CAND-18174 ","POS-430","IT","2025-09-30","Indeed","Screened","#N/A"
" CAND-18175 ","POS-430","IT"," 2025-09-30 ","","Interview 1","2025-10-09"
"CAND-18176","POS-430"," IT "," 2025-09-30 ","Indeed","Interview 2"," 2025-10-12 "
"CAND-18177","","IT","2025-09-30","Job Fair","Offer","2025-10-15"
"CAND-18178","POS-430","IT","2025-09-30","","Hired","2025-10-18"
" CAND-18179 ","POS-430","IT",""," LinkedIn ","Applied","2025-10-17"
"CAND-18179","POS-430","IT","2025-10-17","LinkedIn","Applied","2025-10-17"
"CAND-18181"," POS-430 ","IT","2025-10-17"," Employee Referral ","Rejected","2025-10-27"
"CAND-18182","POS-430","IT","2025-10-13"," Employee Referral "," Applied ","2025-10-13"
"CAND-18183","POS-430","IT","2025-10-13","Employee Referral","Screened","2025-10-19"
"CAND-18183","POS-430","IT","2025-10-13","Employee Referral","Screened","2025-10-19"
"CAND-18185"," POS-430 ","IT","2025-10-13","Job Fair","","2025-10-28"
"CAND-18186","POS-430","IT","#N/A","Company Website","Rejected","2025-10-11"
"CAND-18187","POS-430","IT","2025-10-04","Company Website","","2025-10-04"
"CAND-18188"," POS-430 ","IT","","Employee Referral","Applied","2025-09-23"
" CAND-18189 ","","IT","2025-09-23","Company Website",""," 2025-09-27 "
"CAND-18190","POS-430","IT","2025-09-23","","Rejected","2025-10-02"
"CAND-18191","POS-430","IT","2025-10-23"," Employee Referral ","Applied","2025-10-23"
"CAND-18192","POS-430","IT","2025-10-23","Company Website","Screened","2025-10-27"
"CAND-18193","POS-430"," IT ","2025-10-23","","Interview 1","2025-11-01"
"CAND-18193","POS-430","IT","2025-10-23","Employee Referral","Interview 1","2025-11-01"
"CAND-18195","POS-430","IT","2025-10-23","LinkedIn","Rejected",""
"CAND-18196","POS-430",""," 2025-10-16 ","Job Fair"," Rejected ","2025-10-16"
"CAND-18196","POS-430","IT","2025-10-16","Job Fair","Rejected","2025-10-16"
"CAND-18198","POS-430","IT","2025-10-15","Employee Referral"," Applied ","2025-10-15"
" CAND-18199 ","POS-430","IT",""," Job Fair ","Screened","2025-10-17"
"CAND-18200"," POS-430 ","IT","2025-10-15","","Interview 1","2025-10-21"
"CAND-18201","POS-430","IT"," 2025-10-15 ","Job Fair","Interview 2","2025-10-25"
"","POS-430","IT","","Job Fair","Rejected","2025-10-30"
"",""," IT ","","Job Fair","Applied","2025-10-18"
" CAND-18204 ","POS-430","IT","2025-10-18","Company Website","Screened","2025-10-21"
" CAND-18205 ","POS-430"," IT ","2025-10-18","Company Website","Interview 1","2025-10-23"
"CAND-18206","POS-430","","2025-10-18","Job Fair",""," 2025-10-30 "
"CAND-18207","","IT","2025-10-15","Employee Referral","","2025-10-15"
"CAND-18208","POS-430","IT","2025-10-15","LinkedIn","Screened"," 2025-10-17 "
"CAND-18208","POS-430","IT","2025-10-15","LinkedIn","Screened","2025-10-17"
"CAND-18210","POS-430"," IT ","2025-10-15","LinkedIn","Interview 2"," 2025-10-29 "
